,depth,Temp,Conductivity,Salinity,Sound Velocity,Density
140,140.0,16.152,43.582,34.543,1512.05,1025.99
141,141.0,16.101,43.536,34.545,1511.92,1026.0
142,142.0,16.082,43.521,34.549,1511.88,1026.01
143,143.0,16.073,43.505,34.548,1511.86,1026.02
144,144.0,16.016,43.46,34.547,1511.71,1026.04
145,145.0,15.997,43.437,34.545,1511.67,1026.05
146,146.0,15.952,43.385,34.543,1511.53,1026.06
147,147.0,15.831,43.241,34.529,1511.15,1026.07
148,148.0,15.473,42.891,34.51,1510.05,1026.15
149,149.0,15.011,42.434,34.513,1508.61,1026.26
150,150.0,14.946,42.404,34.529,1508.45,1026.3
151,151.0,14.938,42.388,34.527,1508.43,1026.3
152,152.0,14.918,42.358,34.525,1508.37,1026.3
153,153.0,14.884,42.327,34.526,1508.28,1026.32
154,154.0,14.861,42.312,34.527,1508.24,1026.33
155,155.0,14.842,42.297,34.526,1508.19,1026.34
156,156.0,14.824,42.27,34.524,1508.14,1026.34
157,157.0,14.795,42.249,34.523,1508.08,1026.35
158,158.0,14.777,42.22,34.522,1508.02,1026.35
159,159.0,14.759,42.206,34.522,1507.98,1026.36
160,160.0,14.755,42.205,34.521,1507.99,1026.37
161,161.0,14.732,42.189,34.519,1507.94,1026.39
162,162.0,14.72,42.174,34.52,1507.92,1026.39
163,163.0,14.72,42.174,34.524,1507.93,1026.39
164,164.0,14.711,42.174,34.522,1507.93,1026.41
165,165.0,14.692,42.144,34.519,1507.87,1026.41
166,166.0,14.692,42.144,34.52,1507.89,1026.41
167,167.0,14.683,42.144,34.522,1507.88,1026.42
168,168.0,14.683,42.144,34.526,1507.9,1026.43
169,169.0,14.683,42.144,34.527,1507.92,1026.43
170,170.0,14.683,42.144,34.526,1507.93,1026.43
171,171.0,14.683,42.144,34.525,1507.95,1026.44
172,172.0,14.673,42.128,34.521,1507.93,1026.44
173,173.0,14.673,42.128,34.522,1507.94,1026.44
174,174.0,14.664,42.128,34.52,1507.94,1026.46
175,175.0,14.664,42.113,34.513,1507.94,1026.45
176,176.0,14.655,42.113,34.517,1507.94,1026.46
177,177.0,14.654,42.111,34.518,1507.95,1026.47
178,178.0,14.641,42.098,34.518,1507.92,1026.48
179,179.0,14.636,42.098,34.52,1507.93,1026.48
180,180.0,14.577,42.032,34.516,1507.75,1026.49
181,181.0,14.545,42.006,34.515,1507.67,1026.51
182,182.0,14.533,41.991,34.514,1507.64,1026.51
183,183.0,14.533,41.991,34.517,1507.66,1026.52
184,184.0,14.523,41.991,34.522,1507.65,1026.53
185,185.0,14.523,41.975,34.516,1507.65,1026.52
186,186.0,14.514,41.975,34.513,1507.65,1026.53
187,187.0,14.41,41.84,34.493,1507.29,1026.54
188,188.0,14.118,41.569,34.488,1506.38,1026.61
189,189.0,14.073,41.532,34.498,1506.25,1026.63
190,190.0,14.063,41.516,34.497,1506.23,1026.63
191,191.0,14.054,41.516,34.498,1506.23,1026.64
192,192.0,14.044,41.501,34.497,1506.21,1026.65
193,193.0,14.035,41.501,34.497,1506.2,1026.66
194,194.0,14.016,41.47,34.496,1506.14,1026.66
195,195.0,13.988,41.455,34.496,1506.08,1026.68
196,196.0,13.969,41.426,34.492,1506.02,1026.67
197,197.0,13.941,41.409,34.492,1505.96,1026.69
198,198.0,13.932,41.394,34.493,1505.94,1026.7
199,199.0,13.902,41.361,34.494,1505.85,1026.7
200,200.0,13.87,41.333,34.493,1505.77,1026.72
201,201.0,13.847,41.317,34.492,1505.72,1026.73
202,202.0,13.765,41.235,34.49,1505.46,1026.75
203,203.0,13.706,41.18,34.489,1505.29,1026.77
204,204.0,13.669,41.145,34.487,1505.19,1026.78
205,205.0,13.616,41.088,34.485,1505.02,1026.79
206,206.0,13.555,41.027,34.484,1504.83,1026.8
207,207.0,13.476,40.95,34.48,1504.59,1026.83
208,208.0,13.416,40.875,34.475,1504.38,1026.83
209,209.0,13.34,40.812,34.473,1504.16,1026.85
210,210.0,13.312,40.782,34.471,1504.08,1026.86
211,211.0,13.265,40.736,34.472,1503.94,1026.88
212,212.0,13.255,40.736,34.478,1503.94,1026.89
213,213.0,13.255,40.736,34.475,1503.95,1026.89
214,214.0,13.255,40.721,34.47,1503.95,1026.89
215,215.0,13.237,40.721,34.476,1503.93,1026.91
216,216.0,13.237,40.721,34.475,1503.94,1026.91
217,217.0,13.237,40.705,34.471,1503.94,1026.9
218,218.0,13.218,40.69,34.47,1503.9,1026.91
219,219.0,13.199,40.675,34.471,1503.85,1026.92
220,220.0,13.189,40.659,34.472,1503.83,1026.92
221,221.0,13.171,40.644,34.467,1503.79,1026.94
222,222.0,13.171,40.644,34.465,1503.8,1026.94
223,223.0,13.161,40.644,34.47,1503.8,1026.95
224,224.0,13.152,40.629,34.47,1503.78,1026.95
225,225.0,13.131,40.61,34.467,1503.72,1026.96
226,226.0,13.09,40.568,34.464,1503.6,1026.98
227,227.0,13.067,40.552,34.465,1503.55,1026.99
228,228.0,13.049,40.529,34.464,1503.5,1027.0
229,229.0,13.03,40.522,34.464,1503.46,1027.01
230,230.0,13.011,40.491,34.462,1503.4,1027.0
231,231.0,13.002,40.491,34.466,1503.4,1027.02
232,232.0,12.992,40.476,34.464,1503.37,1027.02
233,233.0,12.983,40.46,34.461,1503.35,1027.02
234,234.0,12.973,40.46,34.461,1503.34,1027.03
235,235.0,12.949,40.43,34.46,1503.27,1027.04
236,236.0,12.936,40.43,34.462,1503.26,1027.05
237,237.0,12.926,40.415,34.461,1503.24,1027.06
238,238.0,12.909,40.399,34.458,1503.19,1027.07
239,239.0,12.86,40.353,34.457,1503.05,1027.08
240,240.0,12.851,40.338,34.458,1503.03,1027.08
241,241.0,12.813,40.304,34.454,1502.92,1027.09
242,242.0,12.77,40.262,34.451,1502.79,1027.11
243,243.0,12.738,40.231,34.452,1502.7,1027.11
244,244.0,12.714,40.207,34.453,1502.63,1027.13
245,245.0,12.701,40.185,34.45,1502.59,1027.12
246,246.0,12.668,40.154,34.443,1502.5,1027.13
247,247.0,12.543,40.034,34.437,1502.1,1027.16
248,248.0,12.434,39.925,34.434,1501.73,1027.18
249,249.0,12.335,39.833,34.432,1501.42,1027.21
250,250.0,12.246,39.738,34.43,1501.12,1027.22
251,251.0,12.22,39.726,34.434,1501.06,1027.24
252,252.0,12.164,39.665,34.429,1500.88,1027.25
253,253.0,12.145,39.649,34.429,1500.83,1027.26
254,254.0,12.136,39.634,34.431,1500.81,1027.26
255,255.0,12.126,39.619,34.43,1500.79,1027.26
256,256.0,12.117,39.619,34.433,1500.78,1027.28
257,257.0,12.107,39.619,34.437,1500.78,1027.29
258,258.0,12.107,39.604,34.43,1500.78,1027.28
259,259.0,12.079,39.588,34.424,1500.71,1027.3
260,260.0,11.994,39.496,34.421,1500.42,1027.31
261,261.0,11.975,39.481,34.423,1500.37,1027.32
262,262.0,11.947,39.451,34.423,1500.29,1027.33
263,263.0,11.938,39.451,34.423,1500.28,1027.34
264,264.0,11.928,39.435,34.422,1500.26,1027.34
265,265.0,11.928,39.435,34.422,1500.28,1027.35
266,266.0,11.919,39.435,34.422,1500.27,1027.36
267,267.0,11.9,39.405,34.42,1500.21,1027.36
268,268.0,11.881,39.389,34.421,1500.16,1027.37
269,269.0,11.862,39.374,34.422,1500.12,1027.38
270,270.0,11.85,39.359,34.42,1500.08,1027.38
271,271.0,11.825,39.343,34.417,1500.03,1027.4
272,272.0,11.815,39.328,34.416,1500.0,1027.4
273,273.0,11.789,39.302,34.417,1499.93,1027.41
274,274.0,11.766,39.279,34.414,1499.86,1027.41
275,275.0,11.734,39.252,34.415,1499.77,1027.43
276,276.0,11.711,39.221,34.414,1499.7,1027.43
277,277.0,11.693,39.206,34.414,1499.65,1027.44
278,278.0,11.674,39.19,34.413,1499.61,1027.45
279,279.0,11.669,39.19,34.412,1499.61,1027.46
280,280.0,11.655,39.175,34.412,1499.58,1027.46
281,281.0,11.636,39.16,34.413,1499.53,1027.47
282,282.0,11.636,39.16,34.414,1499.55,1027.48
283,283.0,11.61,39.123,34.409,1499.46,1027.47
284,284.0,11.56,39.083,34.408,1499.31,1027.49
285,285.0,11.529,39.053,34.41,1499.22,1027.5
286,286.0,11.513,39.037,34.408,1499.18,1027.51
287,287.0,11.494,39.022,34.406,1499.13,1027.52
288,288.0,11.478,39.007,34.407,1499.1,1027.53
289,289.0,11.473,39.003,34.407,1499.09,1027.53
290,290.0,11.438,38.976,34.404,1498.99,1027.55
291,291.0,11.427,38.958,34.403,1498.96,1027.55
292,292.0,11.384,38.915,34.402,1498.83,1027.56
293,293.0,11.353,38.884,34.401,1498.73,1027.57
294,294.0,11.343,38.884,34.403,1498.73,1027.58
295,295.0,11.333,38.869,34.404,1498.7,1027.58
296,296.0,11.315,38.854,34.402,1498.66,1027.59
297,297.0,11.277,38.808,34.399,1498.53,1027.6
298,298.0,11.244,38.785,34.401,1498.44,1027.61
299,299.0,11.23,38.777,34.402,1498.41,1027.62
300,300.0,11.216,38.755,34.401,1498.37,1027.62
301,301.0,11.173,38.716,34.398,1498.24,1027.64
302,302.0,11.131,38.67,34.393,1498.1,1027.64
303,303.0,11.097,38.64,34.394,1498.0,1027.66
304,304.0,11.088,38.634,34.393,1497.98,1027.67
305,305.0,11.079,38.624,34.391,1497.97,1027.67
306,306.0,11.069,38.624,34.394,1497.96,1027.68
307,307.0,11.069,38.609,34.39,1497.96,1027.67
308,308.0,11.069,38.609,34.388,1497.97,1027.68
309,309.0,11.05,38.594,34.385,1497.93,1027.69
310,310.0,10.975,38.517,34.385,1497.67,1027.7
311,311.0,10.975,38.517,34.385,1497.69,1027.71
312,312.0,10.975,38.517,34.381,1497.7,1027.71
313,313.0,10.865,38.414,34.381,1497.33,1027.73
314,314.0,10.802,38.349,34.38,1497.13,1027.74
315,315.0,10.795,38.349,34.384,1497.12,1027.76
316,316.0,10.785,38.349,34.383,1497.11,1027.77
317,317.0,10.734,38.277,34.372,1496.92,1027.77
318,318.0,10.662,38.226,34.374,1496.7,1027.79
319,319.0,10.624,38.181,34.375,1496.57,1027.8
320,320.0,10.596,38.162,34.374,1496.5,1027.81
321,321.0,10.561,38.135,34.372,1496.4,1027.83
322,322.0,10.539,38.104,34.371,1496.32,1027.83
323,323.0,10.529,38.104,34.374,1496.31,1027.84
324,324.0,10.52,38.089,34.373,1496.29,1027.84
325,325.0,10.52,38.089,34.375,1496.31,1027.85
326,326.0,10.511,38.089,34.38,1496.3,1027.86
327,327.0,10.511,38.089,34.377,1496.32,1027.86
328,328.0,10.501,38.073,34.373,1496.29,1027.86
329,329.0,10.501,38.073,34.373,1496.3,1027.87
330,330.0,10.492,38.073,34.373,1496.3,1027.88
331,331.0,10.482,38.058,34.374,1496.27,1027.88
332,332.0,10.473,38.056,34.373,1496.27,1027.89
333,333.0,10.463,38.043,34.371,1496.24,1027.9
334,334.0,10.454,38.028,34.372,1496.22,1027.9
335,335.0,10.444,38.028,34.375,1496.21,1027.91
336,336.0,10.435,38.012,34.372,1496.18,1027.91
337,337.0,10.425,38.007,34.37,1496.16,1027.92
338,338.0,10.425,37.997,34.37,1496.17,1027.91
339,339.0,10.416,37.997,34.372,1496.17,1027.93
340,340.0,10.406,37.997,34.374,1496.16,1027.94
341,341.0,10.397,37.982,34.374,1496.14,1027.94
342,342.0,10.397,37.982,34.373,1496.15,1027.94
343,343.0,10.397,37.982,34.373,1496.17,1027.95
344,344.0,10.397,37.982,34.374,1496.18,1027.95
345,345.0,10.387,37.971,34.37,1496.16,1027.96
346,346.0,10.387,37.966,34.368,1496.17,1027.96
347,347.0,10.378,37.966,34.371,1496.17,1027.97
348,348.0,10.349,37.936,34.369,1496.07,1027.98
349,349.0,10.349,37.936,34.369,1496.09,1027.98
350,350.0,10.349,37.936,34.369,1496.11,1027.99
351,351.0,10.349,37.936,34.368,1496.12,1027.99
352,352.0,10.34,37.931,34.368,1496.11,1028.0
353,353.0,10.313,37.905,34.367,1496.03,1028.01
354,354.0,10.292,37.89,34.368,1495.98,1028.02
355,355.0,10.273,37.872,34.364,1495.93,1028.03
356,356.0,10.241,37.829,34.364,1495.81,1028.02
357,357.0,10.226,37.813,34.366,1495.77,1028.03
358,358.0,10.213,37.813,34.366,1495.75,1028.04
359,359.0,10.207,37.798,34.363,1495.74,1028.05
360,360.0,10.178,37.783,34.359,1495.66,1028.06
361,361.0,10.055,37.646,34.351,1495.21,1028.07
362,362.0,9.984,37.584,34.353,1494.98,1028.1
363,363.0,9.941,37.553,34.355,1494.85,1028.11
364,364.0,9.879,37.492,34.353,1494.64,1028.13
365,365.0,9.855,37.461,34.355,1494.56,1028.13
366,366.0,9.836,37.446,34.355,1494.51,1028.14
367,367.0,9.827,37.446,34.355,1494.5,1028.15
368,368.0,9.817,37.431,34.353,1494.47,1028.15
369,369.0,9.808,37.431,34.355,1494.47,1028.16
370,370.0,9.798,37.415,34.356,1494.44,1028.16
371,371.0,9.787,37.413,34.356,1494.42,1028.17
372,372.0,9.77,37.385,34.353,1494.36,1028.17
373,373.0,9.751,37.37,34.354,1494.31,1028.18
374,374.0,9.734,37.354,34.352,1494.27,1028.19
375,375.0,9.729,37.354,34.354,1494.28,1028.19
376,376.0,9.714,37.342,34.355,1494.24,1028.2
377,377.0,9.665,37.293,34.352,1494.07,1028.22
378,378.0,9.646,37.278,34.351,1494.02,1028.22
379,379.0,9.614,37.241,34.348,1493.91,1028.23
380,380.0,9.57,37.201,34.346,1493.77,1028.24
381,381.0,9.57,37.201,34.346,1493.79,1028.25
382,382.0,9.56,37.201,34.351,1493.78,1028.26
383,383.0,9.56,37.201,34.353,1493.79,1028.26
384,384.0,9.56,37.201,34.352,1493.81,1028.27
385,385.0,9.551,37.186,34.349,1493.78,1028.27
386,386.0,9.541,37.186,34.351,1493.77,1028.28
387,387.0,9.541,37.186,34.353,1493.79,1028.28
388,388.0,9.541,37.186,34.353,1493.81,1028.29
389,389.0,9.541,37.186,34.353,1493.82,1028.29
390,390.0,9.541,37.186,34.352,1493.84,1028.3
391,391.0,9.532,37.171,34.349,1493.82,1028.3
392,392.0,9.519,37.165,34.348,1493.79,1028.31
393,393.0,9.484,37.125,34.346,1493.67,1028.31
394,394.0,9.436,37.079,34.343,1493.51,1028.32
395,395.0,9.389,37.048,34.344,1493.37,1028.35
396,396.0,9.37,37.018,34.345,1493.3,1028.34
397,397.0,9.351,37.002,34.345,1493.25,1028.35
398,398.0,9.341,37.002,34.345,1493.24,1028.37
399,399.0,9.331,37.0,34.345,1493.23,1028.38
400,400.0,9.331,36.987,34.343,1493.23,1028.37
401,401.0,9.329,36.987,34.347,1493.24,1028.38
402,402.0,9.322,36.987,34.347,1493.24,1028.39
403,403.0,9.312,36.972,34.343,1493.21,1028.39
404,404.0,9.312,36.972,34.346,1493.23,1028.39
405,405.0,9.303,36.972,34.344,1493.22,1028.41
406,406.0,9.293,36.956,34.341,1493.19,1028.41
407,407.0,9.288,36.956,34.345,1493.2,1028.42
408,408.0,9.284,36.941,34.341,1493.18,1028.41
409,409.0,9.284,36.941,34.341,1493.2,1028.42
410,410.0,9.274,36.941,34.345,1493.19,1028.43
411,411.0,9.268,36.941,34.346,1493.19,1028.44
412,412.0,9.265,36.926,34.344,1493.18,1028.43
413,413.0,9.238,36.911,34.343,1493.11,1028.45
414,414.0,9.201,36.869,34.336,1492.98,1028.46
415,415.0,9.037,36.713,34.334,1492.39,1028.48
416,416.0,8.94,36.621,34.327,1492.04,1028.5
417,417.0,8.72,36.421,34.324,1491.24,1028.54
418,418.0,8.535,36.235,34.328,1490.55,1028.57
419,419.0,8.431,36.161,34.338,1490.21,1028.6
420,420.0,8.423,36.145,34.337,1490.18,1028.6
421,421.0,8.413,36.145,34.339,1490.17,1028.62
422,422.0,8.403,36.13,34.339,1490.14,1028.62
423,423.0,8.375,36.115,34.34,1490.07,1028.63
424,424.0,8.375,36.115,34.34,1490.08,1028.64
425,425.0,8.365,36.107,34.344,1490.06,1028.65
426,426.0,8.365,36.115,34.35,1490.09,1028.66
427,427.0,8.365,36.115,34.349,1490.11,1028.66
428,428.0,8.365,36.112,34.348,1490.12,1028.66
429,429.0,8.365,36.104,34.34,1490.13,1028.66
430,430.0,8.362,36.1,34.337,1490.12,1028.66
431,431.0,8.347,36.086,34.338,1490.09,1028.67
432,432.0,8.342,36.084,34.338,1490.09,1028.67
433,433.0,8.336,36.084,34.34,1490.09,1028.69
434,434.0,8.317,36.069,34.341,1490.04,1028.7
435,435.0,8.298,36.052,34.34,1489.98,1028.7
436,436.0,8.269,36.023,34.344,1489.89,1028.71
437,437.0,8.259,36.023,34.345,1489.87,1028.72
438,438.0,8.251,36.008,34.34,1489.85,1028.72
439,439.0,8.23,35.992,34.339,1489.79,1028.73
440,440.0,8.144,35.901,34.335,1489.47,1028.74
441,441.0,8.115,35.885,34.34,1489.39,1028.76
442,442.0,8.115,35.885,34.341,1489.4,1028.76
443,443.0,8.115,35.885,34.341,1489.42,1028.77
444,444.0,8.115,35.885,34.343,1489.44,1028.77
445,445.0,8.105,35.885,34.347,1489.43,1028.78
446,446.0,8.105,35.885,34.348,1489.44,1028.79
447,447.0,8.105,35.885,34.344,1489.46,1028.79
448,448.0,8.105,35.87,34.334,1489.46,1028.78
449,449.0,8.105,35.87,34.333,1489.47,1028.79
450,450.0,8.096,35.87,34.338,1489.47,1028.8
451,451.0,8.096,35.87,34.34,1489.48,1028.81
452,452.0,8.078,35.855,34.34,1489.43,1028.81
453,453.0,8.067,35.839,34.341,1489.4,1028.81
454,454.0,8.048,35.824,34.339,1489.34,1028.82
455,455.0,8.029,35.809,34.341,1489.29,1028.83
456,456.0,8.019,35.794,34.341,1489.26,1028.83
457,457.0,8.0,35.778,34.335,1489.21,1028.84
458,458.0,8.0,35.778,34.332,1489.22,1028.85
459,459.0,8.0,35.778,34.332,1489.24,1028.85
460,460.0,7.937,35.732,34.338,1489.04,1028.88
461,461.0,7.942,35.732,34.339,1489.06,1028.87
462,462.0,7.926,35.717,34.338,1489.02,1028.88
463,463.0,7.923,35.717,34.34,1489.03,1028.89
464,464.0,7.915,35.717,34.344,1489.02,1028.9
465,465.0,7.913,35.717,34.348,1489.03,1028.9
466,466.0,7.913,35.702,34.341,1489.03,1028.9
467,467.0,7.888,35.677,34.337,1488.95,1028.9
468,468.0,7.865,35.671,34.342,1488.9,1028.92
469,469.0,7.865,35.671,34.341,1488.91,1028.93
470,470.0,7.855,35.656,34.339,1488.88,1028.93
471,471.0,7.846,35.656,34.344,1488.87,1028.94
472,472.0,7.846,35.648,34.341,1488.88,1028.94
473,473.0,7.836,35.641,34.342,1488.86,1028.95
474,474.0,7.826,35.625,34.341,1488.83,1028.95
475,475.0,7.817,35.625,34.339,1488.82,1028.96
476,476.0,7.817,35.625,34.34,1488.84,1028.96
477,477.0,7.797,35.61,34.342,1488.78,1028.97
478,478.0,7.788,35.608,34.344,1488.78,1028.99
479,479.0,7.778,35.595,34.343,1488.75,1028.99
480,480.0,7.778,35.595,34.343,1488.76,1028.99
481,481.0,7.778,35.595,34.342,1488.78,1028.99
482,482.0,7.749,35.564,34.339,1488.68,1029.0
483,483.0,7.719,35.533,34.337,1488.58,1029.0
484,484.0,7.682,35.503,34.34,1488.45,1029.02
485,485.0,7.672,35.503,34.345,1488.44,1029.03
486,486.0,7.672,35.501,34.341,1488.46,1029.04
487,487.0,7.662,35.488,34.337,1488.43,1029.04
488,488.0,7.662,35.488,34.339,1488.45,1029.04
489,489.0,7.653,35.488,34.34,1488.44,1029.05
490,490.0,7.643,35.472,34.338,1488.41,1029.05
491,491.0,7.643,35.472,34.34,1488.42,1029.06
492,492.0,7.633,35.457,34.339,1488.4,1029.06
493,493.0,7.604,35.442,34.34,1488.31,1029.08
494,494.0,7.598,35.442,34.34,1488.32,1029.09
495,495.0,7.582,35.411,34.336,1488.24,1029.08
496,496.0,7.567,35.411,34.34,1488.22,1029.1
