,depth,Temp,Conductivity,Salinity,Sound Velocity,Density
69,69.0,20.571,47.796,34.43,1523.55,1024.48
70,70.0,20.543,47.781,34.434,1523.5,1024.5
71,71.0,20.533,47.766,34.434,1523.48,1024.5
72,72.0,20.514,47.751,34.433,1523.45,1024.51
73,73.0,20.495,47.735,34.436,1523.42,1024.52
74,74.0,20.488,47.735,34.437,1523.42,1024.54
75,75.0,20.485,47.72,34.436,1523.42,1024.53
76,76.0,20.476,47.72,34.44,1523.42,1024.54
77,77.0,20.476,47.72,34.439,1523.44,1024.55
78,78.0,20.447,47.69,34.438,1523.37,1024.56
79,79.0,20.409,47.66,34.441,1523.29,1024.58
80,80.0,20.399,47.644,34.44,1523.28,1024.58
81,81.0,20.38,47.629,34.438,1523.24,1024.59
82,82.0,20.305,47.54,34.435,1523.04,1024.61
83,83.0,20.132,47.39,34.445,1522.6,1024.67
84,84.0,20.039,47.272,34.446,1522.34,1024.68
85,85.0,19.809,47.083,34.457,1521.75,1024.78
86,86.0,19.69,46.952,34.468,1521.42,1024.81
87,87.0,19.598,46.886,34.476,1521.21,1024.85
88,88.0,19.585,46.886,34.48,1521.2,1024.87
89,89.0,19.58,46.871,34.479,1521.19,1024.86
90,90.0,19.561,46.856,34.48,1521.16,1024.87
91,91.0,19.552,46.856,34.482,1521.16,1024.89
92,92.0,19.542,46.84,34.484,1521.14,1024.89
93,93.0,19.53,46.821,34.478,1521.12,1024.89
94,94.0,19.334,46.633,34.483,1520.59,1024.95
95,95.0,19.229,46.552,34.499,1520.33,1025.0
96,96.0,19.197,46.522,34.505,1520.26,1025.01
97,97.0,19.156,46.491,34.507,1520.17,1025.04
98,98.0,19.106,46.446,34.509,1520.05,1025.05
99,99.0,19.055,46.4,34.511,1519.92,1025.07
100,100.0,18.987,46.328,34.512,1519.74,1025.09
101,101.0,18.904,46.247,34.516,1519.52,1025.12
102,102.0,18.841,46.203,34.522,1519.38,1025.15
103,103.0,18.822,46.173,34.524,1519.33,1025.15
104,104.0,18.803,46.158,34.524,1519.29,1025.16
105,105.0,18.769,46.127,34.522,1519.21,1025.18
106,106.0,18.718,46.068,34.523,1519.08,1025.19
107,107.0,18.68,46.047,34.526,1519.0,1025.22
108,108.0,18.655,46.021,34.53,1518.94,1025.23
109,109.0,18.642,46.006,34.535,1518.92,1025.23
110,110.0,18.632,46.006,34.536,1518.92,1025.24
111,111.0,18.632,46.006,34.535,1518.93,1025.25
112,112.0,18.614,45.991,34.537,1518.9,1025.26
113,113.0,18.604,45.991,34.539,1518.9,1025.27
114,114.0,18.585,45.961,34.539,1518.85,1025.27
115,115.0,18.536,45.915,34.536,1518.73,1025.29
116,116.0,18.361,45.731,34.529,1518.22,1025.34
117,117.0,18.245,45.627,34.527,1517.92,1025.37
118,118.0,18.163,45.531,34.526,1517.68,1025.39
119,119.0,18.122,45.49,34.529,1517.58,1025.4
120,120.0,18.103,45.49,34.53,1517.56,1025.42
121,121.0,18.103,45.475,34.527,1517.56,1025.42
122,122.0,18.084,45.46,34.529,1517.52,1025.43
123,123.0,18.064,45.442,34.53,1517.49,1025.44
124,124.0,18.032,45.406,34.527,1517.4,1025.45
125,125.0,17.981,45.354,34.528,1517.26,1025.47
126,126.0,17.952,45.334,34.529,1517.21,1025.48
127,127.0,17.933,45.308,34.528,1517.16,1025.49
128,128.0,17.905,45.278,34.526,1517.09,1025.5
129,129.0,17.812,45.181,34.522,1516.83,1025.52
130,130.0,17.633,45.0,34.523,1516.31,1025.57
131,131.0,17.357,44.733,34.525,1515.52,1025.64
132,132.0,17.066,44.466,34.535,1514.68,1025.73
133,133.0,16.945,44.354,34.539,1514.34,1025.76
134,134.0,16.733,44.112,34.529,1513.69,1025.8
135,135.0,16.562,43.973,34.537,1513.22,1025.86
136,136.0,16.53,43.943,34.542,1513.13,1025.87
137,137.0,16.521,43.943,34.542,1513.13,1025.89
138,138.0,16.521,43.943,34.542,1513.15,1025.89
139,139.0,16.51,43.928,34.54,1513.13,1025.89
140,140.0,16.493,43.913,34.541,1513.09,1025.9
141,141.0,16.474,43.898,34.541,1513.05,1025.91
142,142.0,16.464,43.887,34.542,1513.04,1025.92
143,143.0,16.446,43.867,34.545,1513.0,1025.93
144,144.0,16.436,43.867,34.548,1512.99,1025.94
145,145.0,16.436,43.867,34.548,1513.01,1025.94
146,146.0,16.436,43.854,34.543,1513.01,1025.94
147,147.0,16.427,43.852,34.541,1513.01,1025.95
148,148.0,16.427,43.852,34.542,1513.03,1025.95
149,149.0,16.427,43.852,34.543,1513.04,1025.96
150,150.0,16.389,43.815,34.544,1512.94,1025.98
151,151.0,16.389,43.822,34.544,1512.97,1025.98
152,152.0,16.361,43.791,34.543,1512.89,1025.99
153,153.0,16.342,43.776,34.541,1512.86,1026.0
154,154.0,16.258,43.685,34.539,1512.6,1026.02
155,155.0,16.201,43.634,34.543,1512.45,1026.04
156,156.0,16.147,43.583,34.544,1512.31,1026.06
157,157.0,16.107,43.549,34.543,1512.2,1026.07
158,158.0,16.07,43.503,34.541,1512.1,1026.08
159,159.0,16.042,43.488,34.541,1512.04,1026.1
160,160.0,16.023,43.458,34.536,1511.98,1026.1
161,161.0,15.874,43.284,34.528,1511.51,1026.12
162,162.0,15.72,43.165,34.524,1511.08,1026.18
163,163.0,15.577,43.018,34.524,1510.65,1026.21
164,164.0,15.518,42.957,34.528,1510.47,1026.23
165,165.0,15.447,42.881,34.527,1510.26,1026.24
166,166.0,15.422,42.855,34.524,1510.2,1026.25
167,167.0,15.348,42.791,34.524,1509.99,1026.28
168,168.0,15.314,42.752,34.521,1509.9,1026.28
169,169.0,15.199,42.625,34.514,1509.54,1026.3
170,170.0,15.1,42.528,34.511,1509.23,1026.33
171,171.0,15.009,42.441,34.51,1508.96,1026.35
172,172.0,14.934,42.365,34.511,1508.74,1026.37
173,173.0,14.915,42.35,34.512,1508.7,1026.38
174,174.0,14.906,42.35,34.515,1508.7,1026.39
175,175.0,14.896,42.335,34.513,1508.67,1026.4
176,176.0,14.896,42.335,34.513,1508.69,1026.4
177,177.0,14.887,42.335,34.515,1508.69,1026.41
178,178.0,14.877,42.32,34.511,1508.67,1026.42
179,179.0,14.84,42.29,34.514,1508.57,1026.43
180,180.0,14.84,42.285,34.513,1508.58,1026.44
181,181.0,14.831,42.274,34.512,1508.57,1026.44
182,182.0,14.821,42.272,34.512,1508.56,1026.45
183,183.0,14.793,42.244,34.512,1508.49,1026.46
184,184.0,14.793,42.244,34.512,1508.5,1026.46
185,185.0,14.78,42.229,34.509,1508.47,1026.46
186,186.0,14.765,42.214,34.51,1508.44,1026.48
187,187.0,14.755,42.199,34.511,1508.42,1026.48
188,188.0,14.746,42.199,34.511,1508.42,1026.49
189,189.0,14.737,42.183,34.509,1508.4,1026.49
190,190.0,14.724,42.168,34.51,1508.37,1026.49
191,191.0,14.699,42.153,34.509,1508.32,1026.51
192,192.0,14.68,42.134,34.506,1508.27,1026.52
193,193.0,14.662,42.108,34.506,1508.22,1026.52
194,194.0,14.642,42.092,34.506,1508.18,1026.53
195,195.0,14.624,42.077,34.508,1508.14,1026.54
196,196.0,14.615,42.064,34.509,1508.12,1026.55
197,197.0,14.605,42.062,34.508,1508.11,1026.56
198,198.0,14.589,42.047,34.506,1508.08,1026.57
199,199.0,14.577,42.032,34.507,1508.05,1026.57
200,200.0,14.558,42.016,34.509,1508.01,1026.58
201,201.0,14.558,42.016,34.507,1508.03,1026.59
202,202.0,14.549,42.001,34.504,1508.01,1026.59
203,203.0,14.549,42.001,34.504,1508.02,1026.59
204,204.0,14.54,42.001,34.505,1508.02,1026.6
205,205.0,14.53,41.986,34.503,1508.0,1026.61
206,206.0,14.511,41.971,34.503,1507.96,1026.62
207,207.0,14.493,41.956,34.501,1507.92,1026.63
208,208.0,14.483,41.941,34.501,1507.9,1026.63
209,209.0,14.483,41.941,34.504,1507.91,1026.63
210,210.0,14.474,41.929,34.502,1507.9,1026.63
211,211.0,14.455,41.91,34.498,1507.85,1026.64
212,212.0,14.446,41.895,34.496,1507.83,1026.65
213,213.0,14.436,41.895,34.495,1507.83,1026.66
214,214.0,14.423,41.88,34.494,1507.8,1026.67
215,215.0,14.381,41.834,34.492,1507.67,1026.67
216,216.0,14.358,41.819,34.493,1507.62,1026.69
217,217.0,14.343,41.804,34.494,1507.59,1026.7
218,218.0,14.333,41.789,34.495,1507.57,1026.7
219,219.0,14.324,41.789,34.494,1507.57,1026.71
220,220.0,14.314,41.774,34.492,1507.54,1026.71
221,221.0,14.305,41.759,34.494,1507.53,1026.71
222,222.0,14.296,41.759,34.491,1507.52,1026.73
223,223.0,14.264,41.723,34.488,1507.43,1026.73
224,224.0,14.223,41.671,34.486,1507.3,1026.74
225,225.0,14.192,41.652,34.487,1507.23,1026.76
226,226.0,14.192,41.652,34.488,1507.24,1026.76
227,227.0,14.183,41.652,34.489,1507.24,1026.77
228,228.0,14.169,41.63,34.485,1507.2,1026.77
229,229.0,14.117,41.577,34.482,1507.05,1026.79
230,230.0,14.095,41.561,34.482,1506.99,1026.8
231,231.0,14.081,41.546,34.483,1506.96,1026.81
232,232.0,14.07,41.531,34.483,1506.94,1026.81
233,233.0,14.017,41.475,34.48,1506.78,1026.82
234,234.0,13.967,41.425,34.479,1506.63,1026.83
235,235.0,13.939,41.395,34.476,1506.55,1026.84
236,236.0,13.864,41.319,34.473,1506.32,1026.86
237,237.0,13.817,41.273,34.469,1506.18,1026.87
238,238.0,13.779,41.243,34.468,1506.08,1026.89
239,239.0,13.76,41.228,34.468,1506.04,1026.9
240,240.0,13.725,41.186,34.463,1505.93,1026.91
241,241.0,13.636,41.088,34.457,1505.64,1026.92
242,242.0,13.523,40.975,34.454,1505.28,1026.95
243,243.0,13.451,40.923,34.454,1505.08,1026.98
244,244.0,13.451,40.909,34.454,1505.08,1026.97
245,245.0,13.441,40.909,34.459,1505.07,1026.98
246,246.0,13.441,40.909,34.46,1505.09,1026.99
247,247.0,13.432,40.894,34.457,1505.07,1026.99
248,248.0,13.422,40.894,34.455,1505.06,1027.0
249,249.0,13.385,40.848,34.451,1504.95,1027.01
250,250.0,13.366,40.833,34.452,1504.9,1027.02
251,251.0,13.366,40.833,34.454,1504.92,1027.02
252,252.0,13.357,40.818,34.45,1504.9,1027.02
253,253.0,13.357,40.818,34.451,1504.92,1027.03
254,254.0,13.338,40.803,34.454,1504.87,1027.04
255,255.0,13.328,40.803,34.453,1504.87,1027.05
256,256.0,13.319,40.788,34.452,1504.85,1027.05
257,257.0,13.31,40.773,34.451,1504.82,1027.05
258,258.0,13.3,40.773,34.45,1504.82,1027.07
259,259.0,13.281,40.757,34.45,1504.77,1027.08
260,260.0,13.265,40.742,34.449,1504.74,1027.09
261,261.0,13.251,40.724,34.444,1504.7,1027.09
262,262.0,13.156,40.611,34.435,1504.38,1027.1
263,263.0,13.074,40.545,34.436,1504.14,1027.12
264,264.0,13.056,40.53,34.439,1504.1,1027.13
265,265.0,13.056,40.515,34.439,1504.09,1027.13
266,266.0,13.014,40.477,34.436,1503.97,1027.14
267,267.0,12.943,40.409,34.431,1503.75,1027.16
268,268.0,12.892,40.348,34.425,1503.58,1027.16
269,269.0,12.841,40.304,34.425,1503.44,1027.18
270,270.0,12.818,40.282,34.426,1503.37,1027.19
271,271.0,12.747,40.214,34.423,1503.16,1027.21
272,272.0,12.727,40.211,34.423,1503.12,1027.23
273,273.0,12.701,40.166,34.419,1503.03,1027.23
274,274.0,12.661,40.135,34.418,1502.91,1027.24
275,275.0,12.642,40.12,34.418,1502.87,1027.25
276,276.0,12.632,40.105,34.418,1502.85,1027.25
277,277.0,12.593,40.057,34.415,1502.72,1027.26
278,278.0,12.557,40.029,34.414,1502.62,1027.27
279,279.0,12.553,40.029,34.415,1502.63,1027.29
280,280.0,12.539,40.014,34.41,1502.59,1027.29
281,281.0,12.482,39.953,34.406,1502.41,1027.3
282,282.0,12.399,39.864,34.404,1502.14,1027.31
283,283.0,12.315,39.787,34.394,1501.86,1027.34
284,284.0,12.127,39.607,34.388,1501.24,1027.38
285,285.0,12.065,39.544,34.393,1501.04,1027.39
286,286.0,12.011,39.498,34.394,1500.88,1027.41
287,287.0,11.983,39.468,34.393,1500.79,1027.41
288,288.0,11.948,39.426,34.389,1500.68,1027.42
289,289.0,11.926,39.419,34.388,1500.64,1027.44
290,290.0,11.898,39.382,34.386,1500.55,1027.44
291,291.0,11.851,39.331,34.386,1500.39,1027.45
292,292.0,11.832,39.316,34.386,1500.35,1027.46
293,293.0,11.823,39.303,34.384,1500.32,1027.46
294,294.0,11.813,39.301,34.386,1500.32,1027.47
295,295.0,11.813,39.316,34.388,1500.35,1027.49
296,296.0,11.804,39.301,34.387,1500.33,1027.49
297,297.0,11.804,39.301,34.389,1500.35,1027.49
298,298.0,11.804,39.301,34.389,1500.36,1027.5
299,299.0,11.804,39.286,34.385,1500.36,1027.49
300,300.0,11.794,39.286,34.382,1500.35,1027.5
301,301.0,11.785,39.271,34.378,1500.33,1027.5
302,302.0,11.728,39.225,34.378,1500.16,1027.52
303,303.0,11.7,39.195,34.379,1500.08,1027.53
304,304.0,11.681,39.18,34.379,1500.03,1027.54
305,305.0,11.662,39.165,34.378,1499.98,1027.55
306,306.0,11.653,39.149,34.376,1499.96,1027.55
307,307.0,11.644,39.134,34.375,1499.94,1027.55
308,308.0,11.606,39.104,34.374,1499.83,1027.57
309,309.0,11.57,39.074,34.376,1499.72,1027.58
310,310.0,11.568,39.058,34.375,1499.72,1027.58
311,311.0,11.549,39.043,34.369,1499.67,1027.59
312,312.0,11.511,39.009,34.366,1499.56,1027.6
313,313.0,11.474,38.979,34.368,1499.46,1027.62
314,314.0,11.464,38.967,34.369,1499.43,1027.62
315,315.0,11.464,38.967,34.37,1499.45,1027.62
316,316.0,11.455,38.964,34.369,1499.44,1027.63
317,317.0,11.436,38.937,34.364,1499.38,1027.63
318,318.0,11.33,38.831,34.359,1499.02,1027.65
319,319.0,11.231,38.74,34.357,1498.69,1027.68
320,320.0,11.186,38.688,34.35,1498.54,1027.68
321,321.0,11.067,38.578,34.348,1498.14,1027.71
322,322.0,11.039,38.558,34.354,1498.06,1027.72
323,323.0,11.039,38.558,34.354,1498.08,1027.73
324,324.0,11.02,38.543,34.351,1498.03,1027.74
325,325.0,11.011,38.528,34.351,1498.01,1027.74
326,326.0,11.001,38.512,34.351,1497.98,1027.74
327,327.0,10.982,38.497,34.35,1497.94,1027.75
328,328.0,10.971,38.482,34.351,1497.91,1027.75
329,329.0,10.954,38.472,34.349,1497.87,1027.76
330,330.0,10.897,38.421,34.346,1497.69,1027.78
331,331.0,10.869,38.391,34.345,1497.6,1027.79
332,332.0,10.84,38.373,34.346,1497.53,1027.81
333,333.0,10.825,38.345,34.343,1497.48,1027.8
334,334.0,10.802,38.33,34.343,1497.42,1027.81
335,335.0,10.787,38.315,34.34,1497.38,1027.82
336,336.0,10.774,38.3,34.338,1497.35,1027.82
337,337.0,10.755,38.285,34.341,1497.3,1027.83
338,338.0,10.727,38.254,34.342,1497.21,1027.84
339,339.0,10.701,38.239,34.342,1497.15,1027.86
340,340.0,10.679,38.209,34.34,1497.07,1027.86
341,341.0,10.635,38.168,34.338,1496.93,1027.87
342,342.0,10.554,38.088,34.335,1496.66,1027.88
343,343.0,10.521,38.057,34.335,1496.56,1027.9
344,344.0,10.49,38.027,34.335,1496.46,1027.9
345,345.0,10.429,37.959,34.326,1496.24,1027.91
346,346.0,10.269,37.815,34.321,1495.7,1027.94
347,347.0,10.189,37.727,34.321,1495.41,1027.96
348,348.0,10.148,37.704,34.321,1495.3,1027.98
349,349.0,10.129,37.678,34.319,1495.24,1027.98
350,350.0,10.117,37.667,34.319,1495.21,1027.99
351,351.0,10.11,37.663,34.319,1495.2,1027.99
352,352.0,10.101,37.663,34.323,1495.2,1028.01
353,353.0,10.091,37.648,34.321,1495.17,1028.01
354,354.0,10.082,37.648,34.323,1495.16,1028.02
355,355.0,10.082,37.633,34.317,1495.16,1028.01
356,356.0,10.072,37.633,34.316,1495.15,1028.02
357,357.0,10.072,37.633,34.32,1495.17,1028.03
358,358.0,10.053,37.617,34.321,1495.12,1028.04
359,359.0,10.053,37.617,34.318,1495.14,1028.04
360,360.0,10.034,37.596,34.314,1495.08,1028.05
361,361.0,9.996,37.557,34.316,1494.96,1028.06
362,362.0,9.954,37.519,34.309,1494.82,1028.07
363,363.0,9.806,37.375,34.301,1494.29,1028.09
364,364.0,9.768,37.344,34.306,1494.18,1028.11
365,365.0,9.749,37.329,34.308,1494.13,1028.12
366,366.0,9.734,37.314,34.306,1494.09,1028.13
367,367.0,9.682,37.253,34.303,1493.9,1028.13
368,368.0,9.644,37.229,34.304,1493.79,1028.14
369,369.0,9.594,37.176,34.302,1493.62,1028.15
370,370.0,9.543,37.132,34.305,1493.45,1028.17
371,371.0,9.539,37.132,34.306,1493.46,1028.18
372,372.0,9.52,37.117,34.306,1493.41,1028.19
373,373.0,9.511,37.102,34.305,1493.38,1028.19
374,374.0,9.492,37.086,34.304,1493.33,1028.19
375,375.0,9.492,37.086,34.307,1493.35,1028.2
376,376.0,9.482,37.086,34.311,1493.34,1028.21
377,377.0,9.482,37.081,34.306,1493.35,1028.21
378,378.0,9.463,37.056,34.303,1493.29,1028.21
379,379.0,9.454,37.056,34.305,1493.28,1028.23
380,380.0,9.454,37.042,34.304,1493.28,1028.22
381,381.0,9.454,37.056,34.304,1493.31,1028.23
382,382.0,9.444,37.056,34.305,1493.3,1028.25
383,383.0,9.444,37.041,34.3,1493.3,1028.24
384,384.0,9.416,37.026,34.304,1493.23,1028.26
385,385.0,9.4,37.002,34.303,1493.18,1028.25
386,386.0,9.338,36.948,34.298,1492.97,1028.28
387,387.0,9.311,36.92,34.298,1492.88,1028.28
388,388.0,9.309,36.92,34.303,1492.9,1028.29
389,389.0,9.301,36.92,34.304,1492.89,1028.3
390,390.0,9.292,36.904,34.297,1492.86,1028.3
391,391.0,9.255,36.862,34.295,1492.74,1028.3
392,392.0,9.244,36.859,34.299,1492.72,1028.31
393,393.0,9.234,36.844,34.296,1492.69,1028.32
394,394.0,9.211,36.829,34.293,1492.63,1028.32
395,395.0,9.196,36.813,34.293,1492.59,1028.33
396,396.0,9.196,36.813,34.293,1492.61,1028.34
397,397.0,9.177,36.798,34.295,1492.55,1028.35
398,398.0,9.128,36.744,34.292,1492.38,1028.35
399,399.0,9.062,36.692,34.293,1492.16,1028.37
400,400.0,9.053,36.677,34.294,1492.14,1028.38
401,401.0,9.024,36.662,34.295,1492.06,1028.39
402,402.0,8.995,36.635,34.296,1491.97,1028.4
403,403.0,8.995,36.631,34.295,1491.98,1028.4
404,404.0,8.986,36.631,34.3,1491.97,1028.42
405,405.0,8.986,36.631,34.302,1491.99,1028.42
406,406.0,8.986,36.631,34.301,1492.01,1028.42
407,407.0,8.986,36.631,34.301,1492.02,1028.43
408,408.0,8.986,36.631,34.3,1492.04,1028.43
409,409.0,8.986,36.631,34.3,1492.06,1028.44
410,410.0,8.986,36.616,34.295,1492.05,1028.43
411,411.0,8.915,36.555,34.291,1491.81,1028.45
412,412.0,8.869,36.51,34.291,1491.66,1028.46
413,413.0,8.844,36.495,34.291,1491.59,1028.47
414,414.0,8.791,36.444,34.291,1491.41,1028.48
415,415.0,8.747,36.404,34.291,1491.26,1028.5
416,416.0,8.708,36.373,34.296,1491.13,1028.51
417,417.0,8.699,36.373,34.3,1491.13,1028.52
418,418.0,8.693,36.358,34.293,1491.11,1028.52
419,419.0,8.68,36.343,34.29,1491.07,1028.52
420,420.0,8.67,36.343,34.293,1491.06,1028.54
421,421.0,8.661,36.328,34.292,1491.04,1028.54
422,422.0,8.651,36.316,34.293,1491.01,1028.54
423,423.0,8.628,36.298,34.293,1490.95,1028.55
424,424.0,8.613,36.282,34.288,1490.9,1028.56
425,425.0,8.613,36.282,34.287,1490.92,1028.56
426,426.0,8.603,36.282,34.291,1490.91,1028.57
427,427.0,8.588,36.267,34.295,1490.87,1028.58
428,428.0,8.574,36.252,34.293,1490.83,1028.58
429,429.0,8.555,36.237,34.292,1490.78,1028.59
430,430.0,8.555,36.237,34.293,1490.79,1028.6
431,431.0,8.555,36.237,34.293,1490.81,1028.6
432,432.0,8.555,36.237,34.293,1490.83,1028.61
433,433.0,8.546,36.237,34.296,1490.82,1028.62
434,434.0,8.546,36.237,34.3,1490.84,1028.62
435,435.0,8.546,36.222,34.292,1490.83,1028.61
436,436.0,8.536,36.222,34.29,1490.82,1028.63
437,437.0,8.507,36.191,34.293,1490.72,1028.63
438,438.0,8.498,36.191,34.294,1490.72,1028.65
439,439.0,8.488,36.176,34.289,1490.69,1028.65
440,440.0,8.43,36.131,34.291,1490.5,1028.67
441,441.0,8.421,36.116,34.294,1490.47,1028.67
442,442.0,8.411,36.116,34.299,1490.46,1028.68
443,443.0,8.411,36.116,34.301,1490.48,1028.69
444,444.0,8.402,36.112,34.302,1490.47,1028.7
445,445.0,8.402,36.116,34.3,1490.49,1028.7
446,446.0,8.402,36.1,34.295,1490.48,1028.69
447,447.0,8.402,36.115,34.295,1490.52,1028.71
448,448.0,8.382,36.1,34.296,1490.47,1028.72
449,449.0,8.373,36.085,34.296,1490.44,1028.72
450,450.0,8.373,36.085,34.298,1490.46,1028.72
451,451.0,8.373,36.085,34.295,1490.47,1028.73
452,452.0,8.373,36.072,34.297,1490.47,1028.72
453,453.0,8.363,36.07,34.296,1490.46,1028.73
454,454.0,8.363,36.07,34.291,1490.47,1028.74
455,455.0,8.344,36.055,34.293,1490.42,1028.75
456,456.0,8.325,36.04,34.293,1490.37,1028.76
457,457.0,8.296,36.009,34.288,1490.27,1028.76
458,458.0,8.235,35.949,34.287,1490.05,1028.77
459,459.0,8.2,35.918,34.291,1489.94,1028.78
460,460.0,8.162,35.873,34.285,1489.8,1028.79
461,461.0,8.065,35.797,34.283,1489.46,1028.81
462,462.0,8.046,35.782,34.292,1489.41,1028.82
463,463.0,8.036,35.782,34.296,1489.4,1028.84
464,464.0,8.027,35.767,34.288,1489.37,1028.84
465,465.0,7.955,35.706,34.287,1489.12,1028.85
466,466.0,7.94,35.691,34.292,1489.08,1028.86
467,467.0,7.93,35.691,34.296,1489.07,1028.88
468,468.0,7.93,35.676,34.292,1489.07,1028.87
469,469.0,7.921,35.676,34.295,1489.06,1028.88
470,470.0,7.921,35.676,34.294,1489.08,1028.88
471,471.0,7.921,35.676,34.294,1489.09,1028.89
472,472.0,7.921,35.676,34.294,1489.11,1028.89
473,473.0,7.921,35.676,34.293,1489.12,1028.9
474,474.0,7.911,35.676,34.298,1489.12,1028.91
475,475.0,7.911,35.676,34.302,1489.13,1028.91
476,476.0,7.911,35.676,34.301,1489.15,1028.92
477,477.0,7.911,35.676,34.3,1489.16,1028.92
478,478.0,7.921,35.676,34.294,1489.21,1028.92
479,479.0,7.921,35.676,34.29,1489.22,1028.92
480,480.0,7.921,35.676,34.293,1489.24,1028.93
481,481.0,7.921,35.691,34.295,1489.27,1028.94
482,482.0,7.921,35.684,34.294,1489.28,1028.94
483,483.0,7.861,35.615,34.294,1489.05,1028.94
484,484.0,7.789,35.569,34.296,1488.82,1028.98
485,485.0,7.776,35.554,34.299,1488.78,1028.98
486,486.0,7.758,35.539,34.3,1488.73,1028.99
487,487.0,7.757,35.539,34.298,1488.74,1028.99
488,488.0,7.757,35.539,34.299,1488.76,1029.0
489,489.0,7.747,35.534,34.306,1488.74,1029.01
490,490.0,7.747,35.539,34.304,1488.76,1029.01
491,491.0,7.747,35.537,34.301,1488.78,1029.02
492,492.0,7.747,35.531,34.301,1488.79,1029.02
493,493.0,7.746,35.524,34.298,1488.79,1029.01
494,494.0,7.738,35.524,34.298,1488.79,1029.03
495,495.0,7.718,35.509,34.3,1488.73,1029.04
496,496.0,7.709,35.509,34.307,1488.72,1029.05
