,depth,Temp,Conductivity,Salinity,Sound Velocity,Density
170,170.0,15.954,43.403,34.543,1511.95,1026.17
171,171.0,15.773,43.199,34.536,1511.38,1026.19
172,172.0,15.62,43.078,34.542,1510.95,1026.25
173,173.0,15.574,43.034,34.547,1510.82,1026.27
174,174.0,15.564,43.021,34.548,1510.8,1026.27
175,175.0,15.546,43.019,34.548,1510.77,1026.29
176,176.0,15.539,42.993,34.542,1510.75,1026.28
177,177.0,15.394,42.851,34.538,1510.31,1026.32
178,178.0,15.348,42.808,34.538,1510.19,1026.33
179,179.0,15.33,42.794,34.541,1510.15,1026.34
180,180.0,15.33,42.793,34.541,1510.16,1026.35
181,181.0,15.33,42.793,34.54,1510.18,1026.35
182,182.0,15.311,42.777,34.54,1510.14,1026.36
183,183.0,15.301,42.762,34.536,1510.12,1026.36
184,184.0,15.237,42.688,34.531,1509.92,1026.37
185,185.0,15.192,42.646,34.531,1509.8,1026.39
186,186.0,15.109,42.57,34.527,1509.55,1026.42
187,187.0,15.01,42.475,34.526,1509.26,1026.44
188,188.0,14.977,42.436,34.525,1509.16,1026.45
189,189.0,14.87,42.324,34.523,1508.83,1026.47
190,190.0,14.809,42.273,34.523,1508.67,1026.49
191,191.0,14.74,42.204,34.519,1508.45,1026.51
192,192.0,14.701,42.158,34.517,1508.34,1026.52
193,193.0,14.672,42.143,34.519,1508.28,1026.54
194,194.0,14.654,42.113,34.52,1508.23,1026.54
195,195.0,14.621,42.083,34.518,1508.14,1026.56
196,196.0,14.597,42.068,34.516,1508.09,1026.57
197,197.0,14.569,42.037,34.515,1508.01,1026.57
198,198.0,14.553,42.022,34.516,1507.98,1026.58
199,199.0,14.54,42.007,34.517,1507.95,1026.59
200,200.0,14.517,41.984,34.517,1507.89,1026.59
201,201.0,14.485,41.947,34.513,1507.8,1026.6
202,202.0,14.438,41.901,34.51,1507.66,1026.62
203,203.0,14.409,41.871,34.51,1507.58,1026.63
204,204.0,14.351,41.814,34.51,1507.41,1026.65
205,205.0,14.325,41.796,34.506,1507.35,1026.66
206,206.0,14.259,41.72,34.502,1507.14,1026.67
207,207.0,14.231,41.705,34.507,1507.08,1026.68
208,208.0,14.222,41.691,34.506,1507.06,1026.69
209,209.0,14.222,41.69,34.506,1507.07,1026.69
210,210.0,14.212,41.675,34.506,1507.05,1026.69
211,211.0,14.203,41.675,34.502,1507.05,1026.7
212,212.0,14.16,41.63,34.5,1506.92,1026.72
213,213.0,14.118,41.584,34.498,1506.8,1026.73
214,214.0,14.062,41.539,34.498,1506.64,1026.75
215,215.0,14.016,41.48,34.494,1506.49,1026.75
216,216.0,13.968,41.443,34.491,1506.36,1026.78
217,217.0,13.905,41.373,34.488,1506.17,1026.79
218,218.0,13.835,41.297,34.486,1505.95,1026.79
219,219.0,13.793,41.267,34.485,1505.83,1026.82
220,220.0,13.724,41.191,34.468,1505.61,1026.83
221,221.0,13.405,40.852,34.456,1504.54,1026.88
222,222.0,13.339,40.8,34.466,1504.35,1026.9
223,223.0,13.301,40.769,34.465,1504.25,1026.92
224,224.0,13.275,40.742,34.464,1504.18,1026.92
225,225.0,13.245,40.723,34.464,1504.11,1026.94
226,226.0,13.235,40.708,34.462,1504.08,1026.94
227,227.0,13.226,40.707,34.46,1504.08,1026.96
228,228.0,13.216,40.693,34.463,1504.06,1026.96
229,229.0,13.216,40.693,34.464,1504.07,1026.96
230,230.0,13.207,40.678,34.46,1504.05,1026.96
231,231.0,13.179,40.648,34.461,1503.97,1026.97
232,232.0,13.167,40.633,34.46,1503.95,1026.97
233,233.0,13.151,40.618,34.458,1503.91,1026.98
234,234.0,13.132,40.618,34.459,1503.88,1027.0
235,235.0,13.132,40.603,34.458,1503.88,1027.0
236,236.0,13.122,40.587,34.457,1503.85,1027.0
237,237.0,13.109,40.587,34.458,1503.84,1027.02
238,238.0,13.104,40.572,34.457,1503.83,1027.01
239,239.0,13.085,40.557,34.455,1503.79,1027.02
240,240.0,13.075,40.557,34.458,1503.78,1027.04
241,241.0,13.066,40.542,34.452,1503.76,1027.04
242,242.0,12.934,40.396,34.441,1503.32,1027.05
243,243.0,12.849,40.316,34.443,1503.05,1027.08
244,244.0,12.812,40.3,34.445,1502.96,1027.1
245,245.0,12.812,40.285,34.44,1502.96,1027.1
246,246.0,12.78,40.255,34.442,1502.87,1027.1
247,247.0,12.756,40.227,34.442,1502.8,1027.11
248,248.0,12.705,40.18,34.437,1502.64,1027.12
249,249.0,12.652,40.134,34.434,1502.49,1027.15
250,250.0,12.584,40.07,34.432,1502.28,1027.17
251,251.0,12.498,39.963,34.423,1501.97,1027.17
252,252.0,12.444,39.923,34.426,1501.82,1027.19
253,253.0,12.436,39.914,34.428,1501.81,1027.19
254,254.0,12.426,39.908,34.428,1501.79,1027.2
255,255.0,12.407,39.893,34.429,1501.75,1027.21
256,256.0,12.38,39.863,34.425,1501.67,1027.22
257,257.0,12.36,39.847,34.423,1501.62,1027.23
258,258.0,12.332,39.817,34.423,1501.54,1027.24
259,259.0,12.31,39.797,34.421,1501.48,1027.25
260,260.0,12.268,39.757,34.42,1501.36,1027.26
261,261.0,12.257,39.742,34.42,1501.33,1027.26
262,262.0,12.238,39.727,34.422,1501.28,1027.27
263,263.0,12.228,39.725,34.424,1501.28,1027.29
264,264.0,12.228,39.727,34.421,1501.29,1027.29
265,265.0,12.228,39.711,34.414,1501.29,1027.28
266,266.0,12.228,39.711,34.414,1501.31,1027.29
267,267.0,12.219,39.711,34.418,1501.3,1027.3
268,268.0,12.219,39.711,34.419,1501.32,1027.3
269,269.0,12.219,39.711,34.421,1501.33,1027.31
270,270.0,12.21,39.711,34.424,1501.33,1027.32
271,271.0,12.21,39.699,34.419,1501.33,1027.31
272,272.0,12.186,39.673,34.413,1501.26,1027.32
273,273.0,12.108,39.606,34.411,1501.02,1027.35
274,274.0,12.038,39.53,34.406,1500.79,1027.35
275,275.0,11.958,39.445,34.402,1500.52,1027.37
276,276.0,11.916,39.409,34.404,1500.4,1027.38
277,277.0,11.865,39.364,34.399,1500.24,1027.4
278,278.0,11.748,39.243,34.386,1499.84,1027.42
279,279.0,11.592,39.092,34.386,1499.31,1027.46
280,280.0,11.559,39.062,34.392,1499.22,1027.46
281,281.0,11.54,39.047,34.393,1499.17,1027.47
282,282.0,11.531,39.047,34.394,1499.17,1027.48
283,283.0,11.521,39.026,34.389,1499.14,1027.49
284,284.0,11.512,39.017,34.388,1499.12,1027.49
285,285.0,11.493,39.002,34.39,1499.07,1027.5
286,286.0,11.483,38.986,34.389,1499.05,1027.5
287,287.0,11.446,38.956,34.388,1498.94,1027.51
288,288.0,11.436,38.956,34.391,1498.93,1027.53
289,289.0,11.417,38.938,34.388,1498.89,1027.54
290,290.0,11.373,38.885,34.386,1498.73,1027.54
291,291.0,11.361,38.881,34.387,1498.71,1027.55
292,292.0,11.351,38.866,34.385,1498.69,1027.55
293,293.0,11.342,38.851,34.385,1498.67,1027.55
294,294.0,11.342,38.851,34.384,1498.68,1027.56
295,295.0,11.323,38.835,34.383,1498.63,1027.57
296,296.0,11.313,38.82,34.38,1498.61,1027.57
297,297.0,11.294,38.805,34.381,1498.56,1027.58
298,298.0,11.285,38.805,34.382,1498.56,1027.59
299,299.0,11.285,38.805,34.383,1498.57,1027.59
300,300.0,11.281,38.798,34.382,1498.57,1027.6
301,301.0,11.266,38.79,34.381,1498.54,1027.61
302,302.0,11.257,38.775,34.378,1498.52,1027.61
303,303.0,11.238,38.76,34.382,1498.47,1027.62
304,304.0,11.215,38.739,34.382,1498.41,1027.63
305,305.0,11.192,38.715,34.381,1498.34,1027.64
306,306.0,11.181,38.709,34.381,1498.33,1027.65
307,307.0,11.172,38.699,34.379,1498.31,1027.65
308,308.0,11.172,38.699,34.379,1498.32,1027.65
309,309.0,11.172,38.699,34.379,1498.34,1027.66
310,310.0,11.172,38.699,34.378,1498.36,1027.66
311,311.0,11.172,38.699,34.378,1498.37,1027.67
312,312.0,11.172,38.699,34.376,1498.39,1027.67
313,313.0,11.153,38.673,34.375,1498.33,1027.67
314,314.0,11.115,38.65,34.378,1498.23,1027.7
315,315.0,11.096,38.624,34.376,1498.17,1027.69
316,316.0,11.077,38.609,34.375,1498.12,1027.7
317,317.0,11.049,38.594,34.379,1498.05,1027.72
318,318.0,11.058,38.594,34.374,1498.09,1027.72
319,319.0,10.985,38.523,34.369,1497.84,1027.73
320,320.0,10.963,38.5,34.368,1497.79,1027.74
321,321.0,10.91,38.458,34.369,1497.62,1027.76
322,322.0,10.888,38.428,34.369,1497.55,1027.76
323,323.0,10.878,38.428,34.371,1497.54,1027.77
324,324.0,10.867,38.41,34.368,1497.51,1027.78
325,325.0,10.806,38.352,34.364,1497.31,1027.79
326,326.0,10.791,38.337,34.365,1497.28,1027.79
327,327.0,10.774,38.322,34.365,1497.23,1027.8
328,328.0,10.765,38.307,34.365,1497.2,1027.8
329,329.0,10.746,38.292,34.366,1497.16,1027.81
330,330.0,10.736,38.292,34.369,1497.15,1027.83
331,331.0,10.721,38.267,34.364,1497.1,1027.83
332,332.0,10.67,38.231,34.362,1496.95,1027.85
333,333.0,10.67,38.231,34.364,1496.97,1027.85
334,334.0,10.66,38.216,34.364,1496.94,1027.85
335,335.0,10.66,38.216,34.364,1496.96,1027.86
336,336.0,10.66,38.216,34.362,1496.97,1027.86
337,337.0,10.651,38.211,34.361,1496.96,1027.87
338,338.0,10.651,38.201,34.36,1496.96,1027.87
339,339.0,10.632,38.186,34.362,1496.92,1027.88
340,340.0,10.623,38.183,34.362,1496.91,1027.89
341,341.0,10.604,38.171,34.361,1496.86,1027.9
342,342.0,10.604,38.156,34.358,1496.86,1027.89
343,343.0,10.594,38.156,34.36,1496.85,1027.91
344,344.0,10.592,38.152,34.36,1496.86,1027.91
345,345.0,10.549,38.11,34.358,1496.73,1027.92
346,346.0,10.537,38.095,34.357,1496.69,1027.92
347,347.0,10.502,38.065,34.356,1496.59,1027.94
348,348.0,10.452,38.02,34.354,1496.42,1027.95
349,349.0,10.433,38.005,34.357,1496.38,1027.96
350,350.0,10.423,37.99,34.354,1496.35,1027.96
351,351.0,10.371,37.932,34.345,1496.17,1027.97
352,352.0,10.256,37.819,34.341,1495.77,1027.98
353,353.0,10.159,37.733,34.344,1495.44,1028.01
354,354.0,10.11,37.688,34.346,1495.28,1028.03
355,355.0,10.083,37.672,34.346,1495.21,1028.04
356,356.0,10.059,37.652,34.344,1495.15,1028.05
357,357.0,9.988,37.582,34.34,1494.9,1028.07
358,358.0,9.945,37.537,34.341,1494.75,1028.07
359,359.0,9.902,37.493,34.338,1494.61,1028.08
360,360.0,9.854,37.446,34.333,1494.45,1028.09
361,361.0,9.777,37.371,34.336,1494.18,1028.11
362,362.0,9.749,37.348,34.336,1494.11,1028.12
363,363.0,9.73,37.34,34.339,1494.06,1028.13
364,364.0,9.73,37.34,34.342,1494.08,1028.14
365,365.0,9.73,37.34,34.341,1494.1,1028.14
366,366.0,9.725,37.325,34.336,1494.08,1028.14
367,367.0,9.72,37.325,34.337,1494.08,1028.15
368,368.0,9.711,37.325,34.337,1494.08,1028.16
369,369.0,9.692,37.295,34.331,1494.01,1028.16
370,370.0,9.635,37.25,34.332,1493.83,1028.18
371,371.0,9.606,37.219,34.333,1493.73,1028.18
372,372.0,9.577,37.189,34.333,1493.64,1028.19
373,373.0,9.558,37.174,34.332,1493.59,1028.2
374,374.0,9.539,37.159,34.332,1493.54,1028.21
375,375.0,9.539,37.159,34.336,1493.56,1028.21
376,376.0,9.53,37.159,34.34,1493.55,1028.23
377,377.0,9.52,37.144,34.334,1493.52,1028.23
378,378.0,9.511,37.129,34.331,1493.5,1028.23
379,379.0,9.501,37.129,34.335,1493.49,1028.24
380,380.0,9.492,37.128,34.333,1493.48,1028.25
381,381.0,9.492,37.114,34.33,1493.48,1028.25
382,382.0,9.492,37.114,34.328,1493.5,1028.25
383,383.0,9.482,37.114,34.333,1493.49,1028.26
384,384.0,9.473,37.099,34.333,1493.46,1028.26
385,385.0,9.473,37.099,34.331,1493.48,1028.27
386,386.0,9.462,37.083,34.331,1493.45,1028.27
387,387.0,9.444,37.083,34.332,1493.42,1028.29
388,388.0,9.423,37.053,34.331,1493.35,1028.29
389,389.0,9.382,37.012,34.33,1493.21,1028.3
390,390.0,9.298,36.932,34.329,1492.92,1028.31
391,391.0,9.263,36.914,34.33,1492.82,1028.34
392,392.0,9.244,36.887,34.327,1492.75,1028.34
393,393.0,9.186,36.828,34.325,1492.55,1028.35
394,394.0,9.12,36.781,34.327,1492.34,1028.37
395,395.0,9.082,36.736,34.326,1492.2,1028.38
396,396.0,9.01,36.668,34.325,1491.95,1028.39
397,397.0,8.976,36.63,34.324,1491.84,1028.4
398,398.0,8.957,36.63,34.323,1491.81,1028.42
399,399.0,8.947,36.615,34.321,1491.78,1028.42
400,400.0,8.912,36.585,34.322,1491.67,1028.43
401,401.0,8.878,36.555,34.323,1491.56,1028.44
402,402.0,8.861,36.54,34.324,1491.51,1028.45
403,403.0,8.842,36.52,34.321,1491.45,1028.46
404,404.0,8.824,36.509,34.326,1491.41,1028.47
405,405.0,8.823,36.501,34.326,1491.41,1028.46
406,406.0,8.823,36.494,34.32,1491.42,1028.46
407,407.0,8.814,36.494,34.325,1491.41,1028.48
408,408.0,8.804,36.494,34.327,1491.4,1028.49
409,409.0,8.794,36.479,34.322,1491.38,1028.49
410,410.0,8.783,36.464,34.324,1491.35,1028.49
411,411.0,8.775,36.464,34.327,1491.34,1028.5
412,412.0,8.775,36.464,34.326,1491.36,1028.51
413,413.0,8.766,36.449,34.323,1491.33,1028.51
414,414.0,8.756,36.449,34.327,1491.32,1028.52
415,415.0,8.756,36.449,34.328,1491.34,1028.52
416,416.0,8.756,36.449,34.327,1491.36,1028.53
417,417.0,8.756,36.449,34.322,1491.37,1028.53
418,418.0,8.747,36.443,34.323,1491.36,1028.54
419,419.0,8.747,36.449,34.324,1491.38,1028.55
420,420.0,8.747,36.434,34.323,1491.38,1028.54
421,421.0,8.727,36.419,34.326,1491.32,1028.55
422,422.0,8.718,36.419,34.329,1491.32,1028.56
423,423.0,8.718,36.413,34.326,1491.32,1028.57
424,424.0,8.699,36.389,34.323,1491.26,1028.57
425,425.0,8.679,36.374,34.324,1491.21,1028.58
426,426.0,8.67,36.374,34.326,1491.2,1028.59
427,427.0,8.67,36.374,34.326,1491.22,1028.59
428,428.0,8.66,36.358,34.322,1491.19,1028.59
429,429.0,8.641,36.343,34.322,1491.14,1028.6
430,430.0,8.632,36.339,34.32,1491.12,1028.61
431,431.0,8.622,36.328,34.318,1491.1,1028.62
432,432.0,8.612,36.313,34.32,1491.07,1028.62
433,433.0,8.593,36.298,34.321,1491.02,1028.63
434,434.0,8.584,36.29,34.321,1491.0,1028.64
435,435.0,8.584,36.298,34.319,1491.03,1028.64
436,436.0,8.584,36.283,34.32,1491.03,1028.63
437,437.0,8.574,36.283,34.322,1491.01,1028.65
438,438.0,8.574,36.283,34.319,1491.03,1028.65
439,439.0,8.574,36.283,34.319,1491.05,1028.66
440,440.0,8.574,36.283,34.318,1491.06,1028.66
441,441.0,8.569,36.283,34.323,1491.07,1028.67
442,442.0,8.564,36.283,34.327,1491.07,1028.68
443,443.0,8.564,36.283,34.326,1491.09,1028.68
444,444.0,8.564,36.283,34.324,1491.1,1028.69
445,445.0,8.557,36.268,34.319,1491.08,1028.69
446,446.0,8.555,36.268,34.319,1491.09,1028.69
447,447.0,8.536,36.253,34.319,1491.04,1028.7
448,448.0,8.526,36.238,34.318,1491.01,1028.7
449,449.0,8.516,36.238,34.321,1491.0,1028.71
450,450.0,8.516,36.238,34.322,1491.02,1028.72
451,451.0,8.516,36.238,34.322,1491.03,1028.72
452,452.0,8.516,36.238,34.321,1491.05,1028.73
453,453.0,8.512,36.238,34.318,1491.06,1028.73
454,454.0,8.44,36.162,34.313,1490.79,1028.74
455,455.0,8.377,36.108,34.316,1490.58,1028.76
456,456.0,8.305,36.041,34.317,1490.32,1028.78
457,457.0,8.26,35.996,34.313,1490.16,1028.79
458,458.0,8.238,35.981,34.315,1490.1,1028.8
459,459.0,8.238,35.981,34.316,1490.12,1028.8
460,460.0,8.233,35.981,34.32,1490.13,1028.81
461,461.0,8.228,35.966,34.319,1490.11,1028.81
462,462.0,8.2,35.941,34.315,1490.02,1028.81
463,463.0,8.171,35.92,34.315,1489.93,1028.83
464,464.0,8.161,35.92,34.315,1489.92,1028.84
465,465.0,8.103,35.86,34.312,1489.71,1028.85
466,466.0,8.084,35.845,34.313,1489.66,1028.86
467,467.0,8.075,35.83,34.315,1489.63,1028.86
468,468.0,8.055,35.815,34.316,1489.57,1028.87
469,469.0,8.036,35.8,34.316,1489.52,1028.88
470,470.0,8.036,35.8,34.317,1489.54,1028.88
471,471.0,8.026,35.8,34.322,1489.53,1028.9
472,472.0,8.026,35.8,34.32,1489.54,1028.9
473,473.0,8.016,35.784,34.313,1489.52,1028.9
474,474.0,7.998,35.769,34.31,1489.46,1028.91
475,475.0,7.988,35.754,34.314,1489.43,1028.91
476,476.0,7.978,35.754,34.317,1489.42,1028.92
477,477.0,7.959,35.739,34.317,1489.37,1028.93
478,478.0,7.949,35.724,34.319,1489.34,1028.93
479,479.0,7.94,35.709,34.315,1489.32,1028.93
480,480.0,7.898,35.674,34.312,1489.18,1028.95
481,481.0,7.863,35.649,34.314,1489.07,1028.96
482,482.0,7.8,35.588,34.315,1488.84,1028.98
483,483.0,7.775,35.558,34.314,1488.75,1028.97
484,484.0,7.737,35.528,34.312,1488.63,1028.99
485,485.0,7.718,35.513,34.313,1488.57,1029.0
486,486.0,7.689,35.498,34.314,1488.5,1029.02
487,487.0,7.679,35.482,34.313,1488.47,1029.02
488,488.0,7.679,35.481,34.312,1488.48,1029.02
489,489.0,7.641,35.452,34.312,1488.36,1029.03
490,490.0,7.641,35.452,34.316,1488.37,1029.04
491,491.0,7.631,35.437,34.314,1488.34,1029.04
492,492.0,7.622,35.429,34.315,1488.33,1029.05
493,493.0,7.622,35.436,34.314,1488.35,1029.06
494,494.0,7.602,35.407,34.308,1488.28,1029.05
495,495.0,7.602,35.407,34.306,1488.29,1029.06
496,496.0,7.602,35.407,34.306,1488.31,1029.06
