,depth,Temp,Conductivity,Salinity,Sound Velocity,Density
288,288.0,11.497,39.006,34.395,1499.13,1027.51
289,289.0,11.488,39.006,34.397,1499.13,1027.52
290,290.0,11.488,39.006,34.399,1499.14,1027.53
291,291.0,11.478,38.991,34.397,1499.12,1027.53
292,292.0,11.469,38.991,34.395,1499.11,1027.54
293,293.0,11.439,38.961,34.394,1499.03,1027.55
294,294.0,11.407,38.931,34.393,1498.93,1027.56
295,295.0,11.365,38.885,34.391,1498.79,1027.57
296,296.0,11.327,38.855,34.389,1498.68,1027.58
297,297.0,11.318,38.84,34.387,1498.66,1027.58
298,298.0,11.28,38.81,34.387,1498.55,1027.6
299,299.0,11.271,38.795,34.386,1498.53,1027.6
300,300.0,11.247,38.773,34.385,1498.46,1027.61
301,301.0,11.223,38.75,34.383,1498.39,1027.62
302,302.0,11.186,38.719,34.383,1498.28,1027.63
303,303.0,11.157,38.689,34.381,1498.2,1027.64
304,304.0,11.148,38.674,34.382,1498.17,1027.64
305,305.0,11.138,38.674,34.386,1498.16,1027.65
306,306.0,11.138,38.674,34.387,1498.18,1027.66
307,307.0,11.138,38.674,34.386,1498.2,1027.66
308,308.0,11.138,38.674,34.386,1498.21,1027.66
309,309.0,11.138,38.674,34.386,1498.23,1027.67
310,310.0,11.138,38.674,34.385,1498.24,1027.67
311,311.0,11.138,38.674,34.385,1498.26,1027.68
312,312.0,11.138,38.674,34.384,1498.28,1027.68
313,313.0,11.138,38.674,34.383,1498.29,1027.69
314,314.0,11.119,38.659,34.381,1498.25,1027.7
315,315.0,11.094,38.629,34.379,1498.17,1027.7
316,316.0,11.061,38.599,34.379,1498.07,1027.71
317,317.0,11.034,38.569,34.379,1497.99,1027.72
318,318.0,11.016,38.554,34.379,1497.94,1027.72
319,319.0,11.006,38.543,34.376,1497.92,1027.73
320,320.0,10.968,38.508,34.372,1497.8,1027.74
321,321.0,10.933,38.478,34.372,1497.7,1027.76
322,322.0,10.912,38.448,34.373,1497.63,1027.75
323,323.0,10.893,38.433,34.374,1497.58,1027.76
324,324.0,10.872,38.415,34.372,1497.52,1027.77
325,325.0,10.845,38.388,34.37,1497.45,1027.78
326,326.0,10.807,38.357,34.369,1497.33,1027.8
327,327.0,10.789,38.342,34.368,1497.29,1027.81
328,328.0,10.73,38.28,34.364,1497.08,1027.81
329,329.0,10.64,38.182,34.358,1496.77,1027.82
330,330.0,10.59,38.146,34.359,1496.62,1027.85
331,331.0,10.546,38.101,34.358,1496.48,1027.86
332,332.0,10.484,38.041,34.359,1496.27,1027.87
333,333.0,10.457,38.026,34.359,1496.2,1027.89
334,334.0,10.438,38.008,34.357,1496.15,1027.9
335,335.0,10.419,37.98,34.356,1496.09,1027.89
336,336.0,10.391,37.95,34.355,1496.0,1027.9
337,337.0,10.375,37.95,34.357,1495.98,1027.92
338,338.0,10.362,37.92,34.353,1495.92,1027.91
339,339.0,10.353,37.92,34.354,1495.92,1027.92
340,340.0,10.334,37.905,34.355,1495.87,1027.93
341,341.0,10.324,37.89,34.353,1495.84,1027.94
342,342.0,10.305,37.875,34.353,1495.79,1027.94
343,343.0,10.286,37.86,34.354,1495.75,1027.95
344,344.0,10.258,37.829,34.353,1495.65,1027.96
345,345.0,10.23,37.814,34.35,1495.59,1027.98
346,346.0,10.218,37.784,34.345,1495.54,1027.97
347,347.0,10.163,37.739,34.344,1495.36,1027.99
348,348.0,10.106,37.679,34.344,1495.16,1028.0
349,349.0,10.097,37.679,34.349,1495.16,1028.01
350,350.0,10.087,37.664,34.348,1495.13,1028.01
351,351.0,10.068,37.648,34.345,1495.08,1028.02
352,352.0,10.059,37.644,34.345,1495.07,1028.03
353,353.0,10.049,37.633,34.343,1495.05,1028.03
354,354.0,10.049,37.633,34.343,1495.06,1028.04
355,355.0,10.04,37.633,34.348,1495.06,1028.05
356,356.0,10.04,37.633,34.351,1495.08,1028.05
357,357.0,10.04,37.633,34.349,1495.09,1028.06
358,358.0,10.017,37.612,34.346,1495.02,1028.07
359,359.0,9.992,37.588,34.346,1494.95,1028.08
360,360.0,9.973,37.573,34.345,1494.9,1028.08
361,361.0,9.945,37.543,34.345,1494.81,1028.09
362,362.0,9.94,37.543,34.348,1494.82,1028.1
363,363.0,9.926,37.528,34.347,1494.78,1028.1
364,364.0,9.902,37.498,34.344,1494.7,1028.11
365,365.0,9.869,37.467,34.342,1494.6,1028.12
366,366.0,9.85,37.452,34.341,1494.55,1028.13
367,367.0,9.84,37.437,34.342,1494.52,1028.13
368,368.0,9.825,37.437,34.346,1494.5,1028.15
369,369.0,9.812,37.422,34.341,1494.46,1028.15
370,370.0,9.742,37.352,34.335,1494.22,1028.16
371,371.0,9.679,37.299,34.336,1494.02,1028.18
372,372.0,9.66,37.271,34.336,1493.95,1028.18
373,373.0,9.619,37.238,34.336,1493.82,1028.2
374,374.0,9.557,37.17,34.335,1493.6,1028.2
375,375.0,9.526,37.151,34.337,1493.51,1028.22
376,376.0,9.5,37.121,34.335,1493.42,1028.23
377,377.0,9.475,37.105,34.335,1493.36,1028.23
378,378.0,9.46,37.09,34.337,1493.32,1028.24
379,379.0,9.446,37.075,34.338,1493.28,1028.25
380,380.0,9.441,37.075,34.339,1493.29,1028.26
381,381.0,9.431,37.068,34.338,1493.27,1028.27
382,382.0,9.421,37.06,34.339,1493.25,1028.27
383,383.0,9.412,37.045,34.339,1493.23,1028.27
384,384.0,9.402,37.044,34.337,1493.22,1028.29
385,385.0,9.374,37.015,34.337,1493.13,1028.29
386,386.0,9.364,37.015,34.339,1493.12,1028.31
387,387.0,9.355,37.0,34.337,1493.09,1028.31
388,388.0,9.345,36.997,34.336,1493.08,1028.32
389,389.0,9.326,36.97,34.337,1493.02,1028.32
390,390.0,9.307,36.955,34.336,1492.96,1028.33
391,391.0,9.269,36.924,34.334,1492.85,1028.34
392,392.0,9.221,36.874,34.332,1492.68,1028.35
393,393.0,9.212,36.864,34.331,1492.66,1028.35
394,394.0,9.116,36.774,34.333,1492.32,1028.37
395,395.0,9.097,36.758,34.338,1492.27,1028.38
396,396.0,9.088,36.758,34.337,1492.26,1028.39
397,397.0,9.078,36.743,34.333,1492.24,1028.39
398,398.0,9.059,36.728,34.331,1492.19,1028.4
399,399.0,8.99,36.651,34.327,1491.93,1028.41
400,400.0,8.909,36.582,34.327,1491.65,1028.43
401,401.0,8.849,36.532,34.329,1491.45,1028.45
402,402.0,8.82,36.502,34.332,1491.36,1028.45
403,403.0,8.801,36.487,34.334,1491.31,1028.46
404,404.0,8.782,36.472,34.335,1491.26,1028.47
405,405.0,8.772,36.466,34.333,1491.24,1028.49
406,406.0,8.763,36.457,34.333,1491.22,1028.49
407,407.0,8.753,36.442,34.331,1491.19,1028.49
408,408.0,8.744,36.442,34.333,1491.19,1028.5
409,409.0,8.744,36.442,34.336,1491.2,1028.5
410,410.0,8.734,36.427,34.335,1491.17,1028.51
411,411.0,8.724,36.427,34.333,1491.16,1028.52
412,412.0,8.715,36.412,34.332,1491.14,1028.52
413,413.0,8.705,36.412,34.33,1491.13,1028.53
414,414.0,8.696,36.396,34.329,1491.1,1028.53
415,415.0,8.686,36.381,34.332,1491.07,1028.53
416,416.0,8.667,36.374,34.332,1491.03,1028.55
417,417.0,8.648,36.351,34.329,1490.97,1028.55
418,418.0,8.623,36.336,34.33,1490.9,1028.57
419,419.0,8.59,36.304,34.33,1490.8,1028.58
420,420.0,8.571,36.291,34.336,1490.75,1028.59
421,421.0,8.571,36.291,34.335,1490.76,1028.59
422,422.0,8.554,36.276,34.336,1490.71,1028.6
423,423.0,8.552,36.276,34.34,1490.72,1028.6
424,424.0,8.552,36.262,34.335,1490.72,1028.6
425,425.0,8.533,36.261,34.333,1490.69,1028.62
426,426.0,8.514,36.231,34.328,1490.62,1028.61
427,427.0,8.466,36.185,34.329,1490.45,1028.62
428,428.0,8.456,36.185,34.335,1490.44,1028.64
429,429.0,8.456,36.185,34.334,1490.46,1028.64
430,430.0,8.456,36.185,34.334,1490.47,1028.65
431,431.0,8.456,36.185,34.333,1490.49,1028.65
432,432.0,8.433,36.164,34.329,1490.42,1028.66
433,433.0,8.37,36.095,34.326,1490.19,1028.66
434,434.0,8.336,36.065,34.327,1490.07,1028.68
435,435.0,8.322,36.05,34.326,1490.04,1028.68
436,436.0,8.312,36.05,34.328,1490.03,1028.69
437,437.0,8.3,36.034,34.326,1490.0,1028.69
438,438.0,8.264,36.004,34.325,1489.88,1028.71
439,439.0,8.264,36.004,34.324,1489.89,1028.71
440,440.0,8.264,36.004,34.327,1489.91,1028.72
441,441.0,8.255,35.989,34.325,1489.88,1028.72
442,442.0,8.234,35.974,34.325,1489.83,1028.73
443,443.0,8.219,35.974,34.327,1489.81,1028.75
444,444.0,8.214,35.959,34.326,1489.79,1028.74
445,445.0,8.207,35.959,34.33,1489.78,1028.75
446,446.0,8.193,35.944,34.33,1489.74,1028.75
447,447.0,8.178,35.929,34.328,1489.7,1028.76
448,448.0,8.168,35.929,34.329,1489.69,1028.78
449,449.0,8.159,35.914,34.326,1489.67,1028.77
450,450.0,8.126,35.873,34.32,1489.54,1028.78
451,451.0,8.079,35.838,34.32,1489.4,1028.79
452,452.0,8.062,35.823,34.324,1489.35,1028.8
453,453.0,8.053,35.823,34.329,1489.34,1028.81
454,454.0,8.043,35.808,34.326,1489.31,1028.81
455,455.0,8.043,35.808,34.323,1489.33,1028.82
456,456.0,8.014,35.778,34.324,1489.23,1028.82
457,457.0,7.985,35.752,34.326,1489.14,1028.83
458,458.0,7.976,35.748,34.324,1489.12,1028.84
459,459.0,7.976,35.748,34.327,1489.14,1028.85
460,460.0,7.966,35.74,34.33,1489.12,1028.86
461,461.0,7.957,35.733,34.329,1489.1,1028.86
462,462.0,7.921,35.703,34.324,1488.99,1028.88
463,463.0,7.88,35.657,34.322,1488.83,1028.88
464,464.0,7.87,35.657,34.326,1488.82,1028.89
465,465.0,7.87,35.657,34.327,1488.84,1028.89
466,466.0,7.86,35.642,34.327,1488.81,1028.9
467,467.0,7.841,35.633,34.328,1488.77,1028.91
468,468.0,7.83,35.627,34.327,1488.75,1028.92
469,469.0,7.822,35.612,34.323,1488.72,1028.92
470,470.0,7.818,35.612,34.327,1488.73,1028.92
471,471.0,7.812,35.612,34.33,1488.73,1028.93
472,472.0,7.803,35.597,34.328,1488.7,1028.93
473,473.0,7.793,35.597,34.329,1488.69,1028.95
474,474.0,7.783,35.582,34.326,1488.66,1028.95
475,475.0,7.764,35.567,34.326,1488.61,1028.96
476,476.0,7.746,35.552,34.324,1488.55,1028.97
477,477.0,7.735,35.537,34.325,1488.52,1028.97
478,478.0,7.716,35.522,34.326,1488.47,1028.98
479,479.0,7.68,35.491,34.324,1488.35,1028.99
480,480.0,7.668,35.476,34.324,1488.32,1028.99
481,481.0,7.659,35.476,34.328,1488.31,1029.0
482,482.0,7.658,35.476,34.33,1488.32,1029.01
483,483.0,7.648,35.461,34.323,1488.29,1029.01
484,484.0,7.593,35.406,34.32,1488.09,1029.02
485,485.0,7.561,35.382,34.323,1488.0,1029.03
486,486.0,7.542,35.357,34.322,1487.92,1029.03
487,487.0,7.532,35.356,34.324,1487.91,1029.05
488,488.0,7.513,35.341,34.324,1487.86,1029.05
489,489.0,7.503,35.325,34.32,1487.83,1029.05
490,490.0,7.494,35.325,34.323,1487.82,1029.07
491,491.0,7.494,35.325,34.326,1487.84,1029.07
492,492.0,7.489,35.325,34.33,1487.84,1029.08
493,493.0,7.484,35.324,34.329,1487.84,1029.09
494,494.0,7.475,35.31,34.325,1487.82,1029.09
495,495.0,7.475,35.31,34.326,1487.83,1029.09
