,depth,Temp,Conductivity,Salinity,Sound Velocity,Density
196,196.0,17.655,45.251,34.686,1517.67,1025.98
197,197.0,17.644,45.246,34.688,1517.67,1026.0
198,198.0,17.635,45.225,34.685,1517.64,1025.99
199,199.0,17.597,45.191,34.681,1517.55,1026.01
200,200.0,17.526,45.107,34.673,1517.34,1026.02
201,201.0,17.4,44.98,34.669,1516.98,1026.05
202,202.0,17.324,44.904,34.673,1516.77,1026.07
203,203.0,17.305,44.901,34.675,1516.75,1026.1
204,204.0,17.305,44.889,34.673,1516.75,1026.09
205,205.0,17.295,44.889,34.673,1516.75,1026.1
206,206.0,17.285,44.873,34.672,1516.73,1026.11
207,207.0,17.267,44.859,34.676,1516.7,1026.12
208,208.0,17.258,44.859,34.679,1516.69,1026.13
209,209.0,17.258,44.844,34.674,1516.7,1026.12
210,210.0,17.258,44.847,34.672,1516.72,1026.13
211,211.0,17.248,44.844,34.672,1516.71,1026.14
212,212.0,17.214,44.804,34.669,1516.62,1026.15
213,213.0,17.154,44.738,34.665,1516.45,1026.16
214,214.0,17.107,44.693,34.66,1516.33,1026.18
215,215.0,16.945,44.49,34.638,1515.81,1026.19
216,216.0,16.621,44.16,34.622,1514.83,1026.27
217,217.0,16.479,44.03,34.628,1514.43,1026.31
218,218.0,16.456,44.012,34.629,1514.38,1026.32
219,219.0,16.411,43.969,34.626,1514.26,1026.34
220,220.0,16.382,43.923,34.614,1514.17,1026.34
221,221.0,16.181,43.713,34.596,1513.56,1026.39
222,222.0,15.882,43.373,34.577,1512.61,1026.42
223,223.0,15.634,43.15,34.57,1511.87,1026.5
224,224.0,15.522,43.038,34.567,1511.53,1026.53
225,225.0,15.433,42.944,34.568,1511.27,1026.54
226,226.0,15.409,42.919,34.567,1511.2,1026.55
227,227.0,15.349,42.869,34.568,1511.04,1026.58
228,228.0,15.33,42.838,34.567,1510.99,1026.58
229,229.0,15.302,42.823,34.563,1510.93,1026.59
230,230.0,15.261,42.763,34.559,1510.79,1026.59
231,231.0,15.208,42.718,34.556,1510.65,1026.61
232,232.0,15.069,42.574,34.547,1510.22,1026.64
233,233.0,14.872,42.355,34.534,1509.58,1026.67
234,234.0,14.623,42.128,34.533,1508.82,1026.74
235,235.0,14.521,42.031,34.535,1508.51,1026.77
236,236.0,14.475,41.979,34.534,1508.37,1026.78
237,237.0,14.447,41.957,34.532,1508.31,1026.8
238,238.0,14.439,41.949,34.531,1508.29,1026.8
239,239.0,14.413,41.914,34.521,1508.21,1026.8
240,240.0,14.217,41.711,34.514,1507.58,1026.84
241,241.0,14.126,41.617,34.513,1507.3,1026.85
242,242.0,14.081,41.587,34.516,1507.19,1026.88
243,243.0,14.062,41.572,34.517,1507.14,1026.89
244,244.0,14.048,41.542,34.51,1507.09,1026.89
245,245.0,14.015,41.512,34.508,1507.01,1026.9
246,246.0,13.983,41.475,34.503,1506.91,1026.91
247,247.0,13.913,41.408,34.504,1506.7,1026.92
248,248.0,13.884,41.391,34.506,1506.63,1026.94
249,249.0,13.874,41.376,34.504,1506.61,1026.94
250,250.0,13.865,41.372,34.501,1506.61,1026.96
251,251.0,13.783,41.275,34.493,1506.33,1026.96
252,252.0,13.723,41.21,34.491,1506.15,1026.97
253,253.0,13.666,41.156,34.487,1505.98,1026.99
254,254.0,13.583,41.074,34.485,1505.72,1027.01
255,255.0,13.555,41.052,34.483,1505.65,1027.03
256,256.0,13.546,41.044,34.483,1505.63,1027.03
257,257.0,13.536,41.029,34.485,1505.61,1027.03
258,258.0,13.536,41.029,34.484,1505.63,1027.04
259,259.0,13.505,40.994,34.479,1505.54,1027.05
260,260.0,13.435,40.924,34.474,1505.32,1027.06
261,261.0,13.393,40.89,34.469,1505.2,1027.08
262,262.0,13.295,40.778,34.463,1504.87,1027.09
263,263.0,13.273,40.758,34.464,1504.82,1027.1
264,264.0,13.249,40.734,34.462,1504.75,1027.11
265,265.0,13.197,40.682,34.46,1504.6,1027.12
266,266.0,13.137,40.614,34.453,1504.4,1027.13
267,267.0,13.076,40.562,34.45,1504.22,1027.15
268,268.0,13.053,40.54,34.45,1504.16,1027.16
269,269.0,13.019,40.501,34.446,1504.06,1027.17
270,270.0,12.982,40.466,34.446,1503.95,1027.18
271,271.0,12.953,40.441,34.443,1503.87,1027.19
272,272.0,12.932,40.411,34.442,1503.81,1027.19
273,273.0,12.916,40.396,34.44,1503.77,1027.2
274,274.0,12.85,40.336,34.438,1503.57,1027.22
275,275.0,12.825,40.311,34.439,1503.5,1027.23
276,276.0,12.792,40.275,34.438,1503.4,1027.23
277,277.0,12.76,40.245,34.437,1503.31,1027.25
278,278.0,12.727,40.214,34.434,1503.22,1027.26
279,279.0,12.619,40.109,34.428,1502.87,1027.28
280,280.0,12.539,40.034,34.429,1502.61,1027.3
281,281.0,12.521,40.011,34.43,1502.56,1027.31
282,282.0,12.493,39.989,34.429,1502.49,1027.32
283,283.0,12.492,39.983,34.429,1502.5,1027.32
284,284.0,12.483,39.974,34.428,1502.48,1027.33
285,285.0,12.455,39.944,34.425,1502.4,1027.33
286,286.0,12.426,39.928,34.426,1502.33,1027.35
287,287.0,12.426,39.913,34.423,1502.33,1027.34
288,288.0,12.417,39.913,34.423,1502.32,1027.36
289,289.0,12.396,39.895,34.423,1502.27,1027.37
290,290.0,12.351,39.853,34.421,1502.14,1027.38
291,291.0,12.312,39.805,34.419,1502.01,1027.38
292,292.0,12.285,39.778,34.417,1501.93,1027.39
293,293.0,12.266,39.763,34.414,1501.89,1027.4
294,294.0,12.247,39.747,34.415,1501.84,1027.41
295,295.0,12.247,39.747,34.417,1501.86,1027.42
296,296.0,12.247,39.747,34.416,1501.87,1027.42
297,297.0,12.247,39.747,34.416,1501.89,1027.42
298,298.0,12.247,39.747,34.416,1501.91,1027.43
299,299.0,12.238,39.733,34.413,1501.88,1027.43
300,300.0,12.229,39.732,34.415,1501.88,1027.44
301,301.0,12.229,39.732,34.414,1501.89,1027.45
302,302.0,12.229,39.732,34.414,1501.91,1027.45
303,303.0,12.219,39.717,34.411,1501.89,1027.45
304,304.0,12.206,39.702,34.407,1501.85,1027.45
305,305.0,12.191,39.687,34.407,1501.82,1027.46
306,306.0,12.159,39.657,34.406,1501.72,1027.47
307,307.0,12.144,39.642,34.406,1501.69,1027.48
308,308.0,12.093,39.597,34.403,1501.53,1027.49
309,309.0,12.059,39.554,34.401,1501.42,1027.5
310,310.0,12.049,39.551,34.403,1501.41,1027.51
311,311.0,12.021,39.521,34.402,1501.33,1027.52
312,312.0,11.99,39.487,34.396,1501.23,1027.52
313,313.0,11.891,39.389,34.388,1500.91,1027.54
314,314.0,11.851,39.355,34.39,1500.79,1027.56
315,315.0,11.842,39.34,34.39,1500.77,1027.56
316,316.0,11.812,39.31,34.389,1500.68,1027.57
317,317.0,11.795,39.295,34.388,1500.64,1027.58
318,318.0,11.793,39.295,34.387,1500.65,1027.58
319,319.0,11.776,39.28,34.388,1500.61,1027.59
320,320.0,11.748,39.262,34.387,1500.54,1027.61
321,321.0,11.738,39.25,34.389,1500.52,1027.61
322,322.0,11.729,39.235,34.388,1500.49,1027.61
323,323.0,11.719,39.22,34.384,1500.47,1027.61
324,324.0,11.719,39.235,34.385,1500.5,1027.63
325,325.0,11.71,39.22,34.385,1500.48,1027.63
326,326.0,11.71,39.22,34.385,1500.49,1027.64
327,327.0,11.71,39.22,34.385,1500.51,1027.64
328,328.0,11.7,39.205,34.384,1500.49,1027.64
329,329.0,11.691,39.205,34.386,1500.48,1027.65
330,330.0,11.691,39.205,34.385,1500.5,1027.66
331,331.0,11.682,39.19,34.381,1500.48,1027.66
332,332.0,11.672,39.187,34.379,1500.47,1027.67
333,333.0,11.634,39.144,34.376,1500.34,1027.68
334,334.0,11.595,39.099,34.374,1500.22,1027.68
335,335.0,11.553,39.059,34.372,1500.08,1027.69
336,336.0,11.512,39.024,34.372,1499.96,1027.71
337,337.0,11.496,39.009,34.373,1499.92,1027.72
338,338.0,11.493,39.009,34.374,1499.93,1027.72
339,339.0,11.493,39.009,34.37,1499.95,1027.73
340,340.0,11.483,38.994,34.366,1499.92,1027.73
341,341.0,11.474,38.979,34.364,1499.9,1027.73
342,342.0,11.464,38.979,34.366,1499.89,1027.74
343,343.0,11.464,38.979,34.366,1499.91,1027.75
344,344.0,11.446,38.948,34.361,1499.84,1027.74
345,345.0,11.401,38.907,34.358,1499.71,1027.76
346,346.0,11.377,38.888,34.354,1499.65,1027.77
347,347.0,11.28,38.786,34.346,1499.31,1027.79
348,348.0,11.169,38.677,34.344,1498.94,1027.8
349,349.0,11.124,38.647,34.347,1498.81,1027.83
350,350.0,11.093,38.602,34.345,1498.69,1027.82
351,351.0,11.067,38.587,34.345,1498.63,1027.84
352,352.0,11.049,38.571,34.345,1498.58,1027.85
353,353.0,11.039,38.556,34.345,1498.56,1027.85
354,354.0,11.02,38.541,34.342,1498.51,1027.86
355,355.0,11.001,38.526,34.343,1498.46,1027.87
356,356.0,10.998,38.511,34.341,1498.45,1027.86
357,357.0,10.992,38.511,34.339,1498.46,1027.88
358,358.0,10.992,38.511,34.338,1498.47,1027.88
359,359.0,10.992,38.511,34.339,1498.49,1027.88
360,360.0,10.982,38.511,34.345,1498.48,1027.9
361,361.0,10.982,38.511,34.344,1498.5,1027.9
362,362.0,10.973,38.503,34.342,1498.48,1027.91
363,363.0,10.973,38.496,34.341,1498.49,1027.91
364,364.0,10.944,38.466,34.34,1498.4,1027.91
365,365.0,10.935,38.466,34.341,1498.4,1027.93
366,366.0,10.93,38.466,34.345,1498.4,1027.94
367,367.0,10.926,38.451,34.34,1498.39,1027.93
368,368.0,10.897,38.421,34.337,1498.3,1027.94
369,369.0,10.887,38.419,34.337,1498.29,1027.95
370,370.0,10.821,38.36,34.338,1498.08,1027.97
371,371.0,10.78,38.313,34.338,1497.94,1027.97
372,372.0,10.72,38.259,34.339,1497.74,1027.99
373,373.0,10.698,38.24,34.338,1497.68,1028.0
374,374.0,10.682,38.225,34.335,1497.65,1028.01
375,375.0,10.66,38.21,34.336,1497.59,1028.02
376,376.0,10.651,38.194,34.337,1497.56,1028.02
377,377.0,10.641,38.189,34.337,1497.55,1028.03
378,378.0,10.632,38.179,34.334,1497.53,1028.03
379,379.0,10.622,38.179,34.337,1497.52,1028.05
380,380.0,10.632,38.179,34.336,1497.56,1028.04
381,381.0,10.613,38.164,34.337,1497.52,1028.05
382,382.0,10.603,38.149,34.334,1497.49,1028.05
383,383.0,10.603,38.157,34.331,1497.52,1028.07
384,384.0,10.594,38.149,34.334,1497.5,1028.07
385,385.0,10.594,38.149,34.336,1497.52,1028.07
386,386.0,10.585,38.134,34.333,1497.49,1028.07
387,387.0,10.585,38.134,34.331,1497.51,1028.08
388,388.0,10.585,38.149,34.333,1497.54,1028.09
389,389.0,10.585,38.134,34.33,1497.54,1028.09
390,390.0,10.585,38.134,34.328,1497.56,1028.09
391,391.0,10.585,38.134,34.328,1497.57,1028.1
392,392.0,10.585,38.134,34.327,1497.59,1028.1
393,393.0,10.585,38.134,34.331,1497.61,1028.1
394,394.0,10.575,38.134,34.336,1497.6,1028.12
395,395.0,10.566,38.119,34.335,1497.57,1028.12
396,396.0,10.547,38.104,34.335,1497.53,1028.13
397,397.0,10.518,38.074,34.332,1497.44,1028.14
398,398.0,10.49,38.05,34.332,1497.35,1028.14
399,399.0,10.461,38.029,34.335,1497.27,1028.16
400,400.0,10.442,38.014,34.334,1497.23,1028.17
401,401.0,10.423,37.998,34.335,1497.18,1028.18
402,402.0,10.404,37.972,34.336,1497.12,1028.18
403,403.0,10.376,37.964,34.338,1497.05,1028.21
404,404.0,10.357,37.938,34.338,1496.99,1028.2
405,405.0,10.338,37.923,34.343,1496.94,1028.21
406,406.0,10.328,37.909,34.341,1496.92,1028.22
407,407.0,10.319,37.908,34.34,1496.91,1028.23
408,408.0,10.29,37.878,34.342,1496.82,1028.24
409,409.0,10.281,37.878,34.343,1496.82,1028.25
410,410.0,10.251,37.848,34.343,1496.72,1028.25
411,411.0,10.227,37.833,34.345,1496.66,1028.27
412,412.0,10.205,37.802,34.344,1496.58,1028.27
413,413.0,10.196,37.802,34.342,1496.58,1028.28
414,414.0,10.186,37.787,34.342,1496.55,1028.28
415,415.0,10.168,37.772,34.345,1496.5,1028.29
416,416.0,10.148,37.75,34.343,1496.45,1028.3
417,417.0,10.138,37.742,34.344,1496.43,1028.3
418,418.0,10.124,37.727,34.344,1496.39,1028.31
419,419.0,10.09,37.695,34.342,1496.29,1028.32
420,420.0,10.053,37.667,34.343,1496.18,1028.34
421,421.0,10.034,37.648,34.341,1496.13,1028.35
422,422.0,9.979,37.594,34.342,1495.94,1028.35
423,423.0,9.961,37.586,34.343,1495.9,1028.37
424,424.0,9.949,37.576,34.339,1495.87,1028.38
425,425.0,9.939,37.561,34.34,1495.85,1028.38
426,426.0,9.939,37.561,34.345,1495.86,1028.38
427,427.0,9.929,37.546,34.344,1495.84,1028.38
428,428.0,9.92,37.546,34.342,1495.83,1028.4
429,429.0,9.91,37.531,34.341,1495.8,1028.4
430,430.0,9.901,37.531,34.344,1495.8,1028.41
431,431.0,9.901,37.531,34.343,1495.81,1028.41
432,432.0,9.891,37.516,34.34,1495.78,1028.41
433,433.0,9.882,37.516,34.344,1495.78,1028.43
434,434.0,9.882,37.516,34.346,1495.8,1028.43
435,435.0,9.882,37.516,34.343,1495.81,1028.44
436,436.0,9.872,37.501,34.339,1495.79,1028.44
437,437.0,9.87,37.501,34.343,1495.8,1028.44
438,438.0,9.855,37.486,34.343,1495.75,1028.45
439,439.0,9.853,37.486,34.338,1495.77,1028.45
440,440.0,9.834,37.471,34.339,1495.72,1028.46
441,441.0,9.825,37.456,34.34,1495.69,1028.47
442,442.0,9.825,37.456,34.338,1495.71,1028.47
443,443.0,9.806,37.441,34.34,1495.66,1028.48
444,444.0,9.796,37.426,34.339,1495.63,1028.48
445,445.0,9.769,37.41,34.338,1495.56,1028.5
446,446.0,9.745,37.38,34.336,1495.48,1028.49
447,447.0,9.701,37.35,34.336,1495.35,1028.52
448,448.0,9.691,37.335,34.337,1495.33,1028.52
449,449.0,9.682,37.335,34.339,1495.32,1028.53
450,450.0,9.682,37.32,34.336,1495.32,1028.52
451,451.0,9.672,37.32,34.337,1495.31,1028.54
452,452.0,9.663,37.305,34.335,1495.28,1028.54
453,453.0,9.634,37.29,34.334,1495.21,1028.56
454,454.0,9.615,37.26,34.324,1495.14,1028.56
455,455.0,9.379,37.04,34.32,1494.3,1028.6
456,456.0,9.329,37.003,34.328,1494.14,1028.62
457,457.0,9.32,36.988,34.328,1494.11,1028.62
458,458.0,9.31,36.983,34.328,1494.1,1028.63
459,459.0,9.263,36.943,34.327,1493.94,1028.65
460,460.0,9.243,36.913,34.328,1493.87,1028.64
461,461.0,9.224,36.898,34.33,1493.82,1028.65
462,462.0,9.215,36.898,34.333,1493.82,1028.66
463,463.0,9.215,36.898,34.33,1493.83,1028.67
464,464.0,9.205,36.883,34.327,1493.81,1028.67
465,465.0,9.186,36.868,34.328,1493.75,1028.68
466,466.0,9.186,36.868,34.331,1493.77,1028.68
467,467.0,9.161,36.837,34.327,1493.69,1028.69
468,468.0,9.15,36.837,34.327,1493.67,1028.7
469,469.0,9.148,36.837,34.33,1493.68,1028.71
470,470.0,9.148,36.837,34.328,1493.7,1028.71
471,471.0,9.129,36.822,34.326,1493.65,1028.72
472,472.0,9.091,36.777,34.327,1493.51,1028.72
473,473.0,9.081,36.762,34.325,1493.49,1028.72
474,474.0,9.055,36.747,34.322,1493.42,1028.74
475,475.0,9.043,36.732,34.323,1493.38,1028.74
476,476.0,9.033,36.732,34.324,1493.38,1028.76
477,477.0,9.0,36.694,34.322,1493.26,1028.76
478,478.0,8.917,36.61,34.315,1492.96,1028.77
479,479.0,8.797,36.506,34.316,1492.54,1028.8
480,480.0,8.765,36.476,34.32,1492.44,1028.81
481,481.0,8.727,36.445,34.316,1492.32,1028.82
482,482.0,8.65,36.37,34.316,1492.04,1028.84
483,483.0,8.611,36.325,34.319,1491.9,1028.84
484,484.0,8.574,36.31,34.319,1491.8,1028.87
485,485.0,8.574,36.295,34.314,1491.8,1028.86
486,486.0,8.564,36.295,34.317,1491.79,1028.87
487,487.0,8.55,36.28,34.318,1491.75,1028.88
488,488.0,8.535,36.265,34.317,1491.71,1028.88
489,489.0,8.526,36.265,34.317,1491.7,1028.89
490,490.0,8.504,36.234,34.315,1491.62,1028.89
491,491.0,8.478,36.219,34.315,1491.55,1028.91
492,492.0,8.458,36.204,34.316,1491.5,1028.92
493,493.0,8.438,36.174,34.314,1491.43,1028.92
494,494.0,8.391,36.129,34.313,1491.26,1028.93
495,495.0,8.359,36.109,34.314,1491.17,1028.95
496,496.0,8.353,36.099,34.314,1491.16,1028.95
